,branch,congressID,ideology_score,page,part,speaker,speech,year
0,House,114,-0.428,2,2016-01-07,Mr. BLUMENAUER.," Mr. Speaker,  with the odd drama playing out in Oregon where armed thugs have taken  over a Federal wildlife facility, it is  important to reflect on what the wildlife refuge system is all about.  If these people had any argument  with the President, it was with President Roosevelt, who 108 years ago established the Malheur National Wildlife Refuge as a response to protect  natural  resources,  especially  the  slaughter of wild birds for feathers to  adorn women’s hats.  It is ironic that the President, who in  his younger days participated in the  slaughter of over 6 million buffalo that  roamed the Midwest plains on a magnificent ecostructure, realized the necessity of protecting these resources.  Today we benefit from the foresight of  this conservation President who provided the cornerstone of environmental  protection that enriches us all.  The notion that somehow this is the  ‘‘wild west,’’ where people can do with  public land what they want, is thoroughly discredited. This mind-set from  the 1800s that there were endless, wide-  open  spaces, where people could do  what they wished, when they wished,  where they wished, is tinged with regret and tragedy. We took away the  land from Native Americans that our  government had given to them in solemn treaty, ratified by Congress.  The mind-set that public lands of the  West were to be exploited as rapidly as  possible is still embodied in the Mining  Act of 1872, which essentially allows  anyone, including foreign mining operations, to exploit our country’s mineral resources at basically no cost and  with no enforceable obligation to repair the damage they  inflicted. The  West is now blighted with thousands of  abandoned mines and oil and gas wells  that will risk being a permanent scar  on the landscape. While private profit  was pursued, the public was left with  the consequences and the cost of cleanup, if it ever occurs.  The longstanding battles over American  rangeland  between  competing  owners and between competing uses,  like cattle and sheep, were not pretty.  There is no doubt that there are still  significant problems dealing with public land management, in part because  the rules of the game are still set by  the Mining Act of 1872 and the Taylor  Grazing Act of 1934.  All but the most reckless individuals  would agree that if these statutes were  written today they would  look  fundamentally different with more protections and clarity. It was into this void  that Teddy Roosevelt stepped, declaring critical national monuments. He  established wildlife refuges to benefit  countless generations to come.  These amazing treasures are not just  scenic wonders. They hold  extraordinarily valuable habitat for wildlife,  waterfowl, helping preserve the  land  and the water and the ecosystem that  goes far beyond what is simply spectacular to look at.  This is America’s heritage. We struggle on an ongoing basis to recover from  the reckless, thoughtless exploitation  of the last two centuries. The vast majority of the American public supports  this effort, even if they never visit the  remote Western regions.  Indeed, the  fact that they are often inaccessible is  the only way that they are preserved.  Imagine tour buses, motorized vehicles,  hordes of tourists, their infrastructure  and their litter, and the destructive effects that would have.  The sideshow with the Malheur National Wildlife Refuge obscures a much  larger and  important public policy:  protecting our heritage, enhancing it,  and avoiding reckless behavior of a few  that will penalize generations to come.  That is why the Harney Basin Wetlands Initiative of people in that region, facilitated by the refuge between  2010 and 2013, was a textbook example  of collaboration, where all the stakeholders created a vision and a 20-year  plan for the refuge and the surrounding  landscape, including the biggest wetland  restoration project ever undertaken.  It would be valuable for us to look  behind the headlines to the facts on the  ground, the history of the resource, the  struggle for protection, the tremendous  benefits for all Americans, and what  the stakeholders in that region accomplished together.  f  REPEALING THE AFFORDABLE  CARE ACT  ",2016
1,House,114,0.307,2,2016-01-07,Mr. THOMPSON of Pennsylvania.,"  Mr. Speaker, yesterday, I was proud to  vote in favor of the Restoring Americans’ Healthcare Freedom Reconciliation Act, which repeals the Affordable  Care Act, or the ACA. With yesterday’s  passage of the bill, it marks the first  time repeal of the ACA has been sent  to President Obama’s desk.  In the past year, several significant  problems with this law have become  ever more clear. We have seen a large  number of healthcare co-ops go under.  One  major  healthcare  provider,  UnitedHealthcare, announced it is pulling out of the ACA exchange. This system is just not sustainable.  Late  last year,  the Congressional  Budget Office released a report stating  that the ACA will lead to a reduction  of work-hours equivalent to 2 million  jobs over the next decade. The CBO attributes this reduction to healthcare  subsidies tied to income, raising effective tax rates for Americans, and creating a disincentive for people seeking  promotions or new, higher paying jobs.  It also points to higher taxes and penalties as a reason for the reduction in  work-hours.  In comparison, the Restoring Americans’ Healthcare Freedom Reconciliation Act will reduce the Federal deficit by more than half a trillion dollars  over the next 10 years. It will also  eliminate costly provisions, such as the  individual and employer health insurance coverage mandates, the Cadillac  tax on high-cost plans, and it will enhance the solvency of Medicare. It also  ensures that Federal tax dollars will  not go to providers of abortion.  Mr. Speaker, over the past several  years, dozens of ACA reforms have been  signed into law. However, we have only  scratched the surface when it comes to  addressing problems with this law. It is  time to come together to support a  comprehensive approach that ensures  responsible use of taxpayer dollars and  fixes the issues affecting our Nation’s  healthcare system.  f  HAYMARKET CAFE  ",2016
2,House,114,0.547,9,2016-01-07,Mr. WILSON of South Carolina.," Mr.  Speaker,  last week The Wall Street  Journal reported that the National Security Agency, the NSA,  is actively  spying on Israeli Prime Minister Benjamin Netanyahu, one of our Nation’s  closest allies. This revelation comes  just 2 years after the President’s announcement  that  the United States  would cease spying on our allies.  The Journal wrote:  ‘‘Officials said  Obama insisted that keeping tabs on  Netanyahu  served a  ‘compelling national security purpose.’’’  Specifically, the President sought to  learn about President Netanyahu’s opposition to the dangerous Iranian nuclear deal. In so doing, the NSA also  intercepted personal, direct  communication between Members of Congress,  the Prime Minister, and his staff.  An editorial by The Post and Courier—republished  in  The  Hill  this  week—raised  important  questions  about the legality of the NSA’s sharing  private conversations with the White  House and not discarding or getting judicial permission. Regrettably, this is  another example of the President’s disregard for our Constitution by spying  on Congress, corrupting the NSA.  In conclusion, God bless our troops,  and may the President, by his actions,  never forget September the 11th in the  global war on terrorism.  Our sympathy to the family of Staff  Sergeant Matthew McClintock,  an  American hero.  The SPEAKER  pro  tempore  (Mr.  BOST). Members are reminded not to  engage  in  personalities  toward  the  President.  f  HONORING THE LIFE OF DOUGLAS  WILSON WALKER  (Ms. DELBENE asked and was given  permission to address the House for 1  minute and to revise and extend her remarks.)  ",2016
3,House,114,0.714,9,2016-01-07,Mr. WEBER of Texas.," Mr. Speaker, I  rise to speak out against the proposed  executive assault—I mean action—on  our Second Amendment  rights. The  President has yet again overstepped,  has fired off another round, and has  taken dead aim at the Second Amendment. It is time Congress takes dead  aim at his lawlessness.  We have three branches of government for a reason, and one branch cannot continue to unilaterally act. It is  tyrannical, and it erodes the foundation of this great Nation: our Constitution.  Mr. Speaker, it is very curious to me  that the President, who doesn’t want  his background checked into—his birth  certificate, his school records, or his  college grades—wants an anti-Second  Amendment  intrusion  into  actual  Americans’ backgrounds.  When is this administration going to  realize that denying Americans their  constitutional right to carry won’t prevent bad people from doing bad things?  It simply ensures criminals a safe path  to crime.  That is how I see it. Lord help us last  over these next 12 months.  ",2016
4,House,114,-0.345,9,2016-01-07,Mr. HIGGINS.," Mr. Speaker, in 2014,  the Department of Energy announced  plans to import highly enriched liquid  nuclear waste into the country via the  busiest northern border crossing and  through a major metropolitan area.  This route was approved 20 years ago,  pursuant to a pre-9/11 analysis, and for  VerDate Sep 11 2014  23:40 Jan 07, 2016 Jkt 059060 PO 00000 Frm 00009 Fmt 4636 Sfmt 0634 E:\CR\FM\K07JA7.012 H07JAPT1 E S U O H h t i w D O R P 1 N V T P T 4 K S D n o z e n i t r a m s         ",2016
5,House,114,-0.438,23,2016-01-07,Mr. CUMMINGS.," Mr. Chairman,  I  yield 2 minutes to the gentleman from  Virginia  (Mr. CONNOLLY), my distinguished colleague.  ",2016
6,House,114,-0.306,23,2016-01-07,Mr. CONNOLLY.," Mr. Chairman,  I  thank the distinguished ranking member, my  friend  from Maryland  (Mr.  CUMMINGS).  I join the ranking member in opposing the so-called Sunshine for Regulatory Decrees and Settlements Act.  Specifically, we take exception to the  inclusion of the so-called All Economic  Regulations are Transparent Act that  would unnecessarily require agencies  to provide monthly status updates on  their plans to propose and finalize rules  when they are already required to report twice a year.  Further, this legislation would prohibit agency rules from taking effect  until  the Office of  Information and  Regulatory Affairs has posted certain  information  online  for  at  least  6  months. So an agency might post, on  its own, information about the cost of  a proposed rule for a year, but if OIRA  doesn’t post  the  information  for at  least 6 months, the agency would be  prohibited from moving forward.  b1330  Chairman,  Ranking Member  and I have an amendment  that will  be  considered  shortly  to  strike the 6-month online posting requirement.  Striking  that  provision  would keep  important agency  rules  protecting public health and  safety  from being needlessly delayed.  We have a Second Amendment that  would  exempt  independent agencies.  The bill as currently drafted would require agencies, such as the SEC and the  CUMMINGS Mr.  VerDate Sep 11 2014  02:58 Jan 08, 2016 Jkt 059060 PO 00000 Frm 00023 Fmt 4636 Sfmt 0634 E:\CR\FM\A07JA7.013 H07JAPT1 E S U O H h t i w D O R P 1 N V T P T 4 K S D n o z e n i t r a m s         ",2016
7,House,114,-0.342,37,2016-01-07,Mr. SHERMAN.," Mr Chair, on rollcall No. 7,  the Johnson of Georgia Amendment No. 2,  had I been present, I would have voted ‘ ‘yes.’ ’  AMENDMENTNO. 3OFFEREDBYMR. CUMMINGS  ",2016
8,House,114,-0.313,51,2016-01-07,Mr. GARAMENDI.," Mr. Speaker, before the holiday break, I rose to congratulate  the  East  Nicolaus  High  School Spartans from Sutter County  for advancing to the CIF Division VI–  AA  football championship game. At  that time, they were about to make a  500-mile trip to San Diego to face Coronado, a school four times their size.  Well, Mr. Speaker, I rise today to say  that the Spartans may have been the  underdogs in the game, but that didn’t  matter to them. On December 28, they  won the championship game 16–6. Quarterback S.J. Brown threw for a touchdown and rushed for another. Donovan  Switalski had 25 carries for 135 yards.  On defense, quarterback Eddie Herrera  intercepted two passes.  Those are great individual efforts. As  a former lineman for the University of  California Bears, I know it takes a full  team to pull out a win like this and  also a coach.  I congratulate Coach Travis Barker  and the entire East Nicolaus team for  making Sutter County and the entire  Third  Congressional  District  very  proud.  f  BUDGET RECONCILIATION BILL  (Mr. HARRIS asked and was given  permission to address the House for 1  minute and to revise and extend his remarks.)  ",2016
9,House,114,0.605,51,2016-01-07,Mr. HARRIS.," Mr. Speaker, when the  House sends the budget reconciliation  bill to the President this evening, he  has  a  chance  to help hardworking  American taxpayers by signing it and  saving taxpayers over $500 billion over  the next 10 years.  It does that in two ways. First, it repeals  most  of  the  unaffordable  ObamaCare program, which has raised  the cost of health insurance and health  care for millions and millions of hardworking Americans. It also removes all  Federal taxpayer funding from Planned  Parenthood, the largest abortion provider in the country, which receives  over half a billion taxpayer dollars a  year and does 330,000 abortions a year.  In fact, it is the largest abortion provider in America. Instead of funding  the largest abortion provider in America, we direct those funds to over 10,000  community health centers.  Mr. Speaker, I hope the President  agrees and saves hardworking American taxpayers billions of dollars.  f  DEFENDING THE SECOND  AMENDMENT  (Mr. ROKITA asked and was given  permission to address the House for 1  minute and to revise and extend his remarks.)  ",2016
