,branch,congressID,ideology_score,page,part,speaker,speech,year
0,House,100,-0.431,10,2,Mr. HOWARD.," Mr. Speaker, I ask  unanimous consent that all Members  may have 5legislative days in which to  revise and extend their remarks in re spect  to  the  concurrent  resolution  presently under consideration.  The SPEAKER pro  tempore  (Mr.  MuRTHA). Is there objection to the re quest  of  the gentleman  from New  Jersey?  There was no objection.  ",1987
1,House,100,0.178,10,2,Mr. ROEMER.," Mr. Speaker, I want  to thank, along with my colleague, Mr.  TAUZIN, and I am sure my colleagues  who follow, Mr. LIVINGSTON particular ly,  the leadership of the House and  the committees involved in working on  this problem.  I would  like  to  thank  JIM HOWARD specifically and BOB ROE.  Chairman RoE has worked with the  Louisiana delegation for some time in  trying to do the right thing, trying to  draw  the  line  legally  between our  desire for clean water and our need to  protect the interests of the citizens of  Louisiana, both those who have  jobs  involved  and  those who drink our  water.  The problem with the clean water  bill was not the heart of the bill. It  was good. We supported  it for  that  reason. But section 306 in that bill did  undercut the rights of the State and  concerns of  the citizens over clean  water vis-a-vis the dumping of gypsum  in the Mississippi River.  0 1235  This solution found  in the concur rent resolution, drafted in large part  by  the gentleman  from New Jersey  [Mr. RoE], with some help from the  Louisiana delegation,  is an excellent  solution.  It does not mean that the problem  will go away;  it just means that the  gypsum cannot be dumped arbitrarily  and without some findings as to the  health results. I think it is the higher  ground; I think it is the clean ground,  and if we put these two items togeth er, H.R. 1, the clean water bill, and the  concurrent  resolution <H. Con. Res.  24), I think we have a chance to attest  to  the people of Louisiana  that we  have done the right thing.  So, in closing, I would like to thank  my colleagues in the Louisiana delega tion who have worked most diligently  on  this,  including  the gentlewoman  from Louisiana [Mrs. BoGGs] and the  gentleman from Louisiana  [Mr. Liv INGSTON] and others. I would also like  to thank the leadership of the Com mittee on Public Works and Transpor tation and the leadership of the House  of Representatives.  ",1987
2,House,100,0.253,10,2,Mr. HAMMERSCHMIDT.,"  Mr.  Speaker, I yield 5 minutes to the able  gentlemen from Louisiana  [Mr. Liv INGSTON],  a  former member of our  Committee  on  Public Works  and  Transportation.  ",1987
3,House,100,0.326,10,2,Mr. LIVINGSTON.," Mr. Speaker,  I  want to join with my colleagues, the  gentlemen from Louisiana, Mr. TAUZIN  and Mr. RoEMER, and with the dean of  our delegation, the gentlewoman from  Louisiana, LINDY BOGGS,  in thanking  the leadership on both sides, the gen tlemen from New Jersey, Mr. HowARD  and Mr. RoE, on the Democratic side,  the gentleman  from Arkansas, Mr.  HAMMERSCHMIDT,  and  the gentleman  from Minnesota, Mr. STANGELAND, on  the Republican side for their working  with the Louisiana delegation to cure  this problem.  In  fact,  section 306 was defective  when it was first concocted. There is  still  some degree of mystery about  how it was concocted, and I am still  deeply resentful that there was some  representation made by non-Members  of the House to Members of the other  body to the effect that the Louisiana  delegation was all on board on  this  provision as  it  is  currently written.  That simply was not the case, but we  have  to come  together here  in  the  House today in a somewhat convolut ed procedure to remedy what was done  previously.  I  just want to reemphasize how ap preciative I am of the leadership for  their working together with the Lou isiana  delegation  in  rectifying  this  past mistake.  In fact, the provision was vague as it  was originally written. It appeared as  if it might have mandated the dump ing of harmful materials in the river.  The provision that we are about today,  House  Concurrent  Resolution  24,  clearly sets forth the fact that the ma terials,  if,  in fact,  they are harmful,  will not go  into  the  river without  ample opportunity granted  to oppo nents to object.  This provision allows the experts to  weigh in on this most serious problem  and to make their own determination  about its impact. It retains to all par ties  the option of  taking their case  through  the natural processes, as  if  they might  have  done  before  this  problem arose.  We have passed H.R. 1. The other  body will  soon pass  a  like  edition.  House Concurrent Resolution 24,  if  passed here and  in  the Senate, will  amend section 306 to the agreement of  industry,  environmentalists,  the  sewage and water board, and the Lou isiana delegation. Again,  it is  in the  spirit of compromise and cooperation  with all parties that we are able  to  come here today to make this adjust ment and ultimately send on H.R. 1, as  it should have been sent initially, to  the President for his signature.  I want to again thank all the leaders  for working together with us and hope  that this provision will be expeditious ly passed, not only in the House, but  in the other body as well, and that it  will be added to the major bill-H.R.  l-as it currently stands.  ",1987
4,Senate,100,-0.355,23,2,Mr. SASSER.," Mr. President, today,  along with 55 of my colleagues, I am  introducing the Prompt Payment Act  Amendments of 1987. The purpose of  this legislation is simple and direct; To  eliminate  the ambiguities and close  the loopholes in the Prompt Payment  Act of 1982. My colleagues will recall  that the Prompt Payment Act address es problems  in getting  the Federal  Government to pay its bills on time to  those contractors who furnish goods  and services to the Government.  At the outset, let me point out that  the amendments to the Prompt Pay ment Act made by this bill are identi cal to those contained in S. 2479, the  Prompt  Payment  Amendments  of  1986. S. 2479 was unanimously passed  by the Senate in the closing days of  the  99th  Congress.  Unfortunately,  time did not allow for consideration of  this important measure in the House.  The Prompt Payment Act has led to  significant  improvements  in  the bill paying practices of the Federal Gov ernment. Unfortunately, many Feder al agencies exploit ambiguities or loop holes in the act to pay contractors late  while avoiding late payment interest  penalties called for in the act.  ",1987
5,Senate,100,-0.362,36,2,Mr. BUMPERS.," Mr. President, as  chairman of the Committee on Small  Business, I am pleased to join as a co sponsor of the Prompt Payment Act  Amendments of 1987, which is being  introduced by my good  friend  from  Tennessee, Senator SASSER. The small  business community has consistently  sought vigorous enforcement of  the  Prompt Payment Act of 1982,  ever  since they won the hard-fought fight  to see it enacted into law. Having had  4 years of experience under the act,  they now are calling upon Congress to  close loopholes and clarify certain pro visions, which the executive agencies  have skillfully used to deny the act's  protections  to many  small business  government contractors.  The Prompt Payment Act Amend ments of 1987 make the same modifi cations to the Prompt Payment Act as  S. 2479, which passed the Senate in  the closing days of the 99th Congress  but which, unfortunately, was not con sidered by the House. S. 2479, was in troduced by Senator TRIBLE, who was  then a member of the Small Business  Committee, and was  the product of  oversight hearings conducted by our  committee. These were first congres sional oversight hearings  conducted  regarding the implementation of the  Prompt Payment Act. At the time of  its passage, S. 2479 had garnered 44 co sponsors, including a majority of the  members of the Small Business Com mittee. Senator SASSER's bill, which  has Senator TRIBLE as its principal co sponsor, has won even stronger bipar tisan support with 56 cosponsors.  The Small Business Committee has  been in the forefront of the effort to  see that Government contractors, and  especially small business government  contractors, who have performed their  contracts  to  the Government's satis faction are paid in a timely fashion, or  else  awarded  late-payment  interest  penalties as provided  in  the act.  would  like  to  share with my  col leagues, Mr. President, a brief history  of  the Small Business Committee's  long-term dedication  to prompt pay  reform.  The committee held the first con gressional hearing on the problem of  I  ",1987
6,Senate,100,-0.309,140,2,Mr. BYRD.," Mr. President,  I  ask  unanimous consent that the Journal  be approved to date, even though this  is not a day following an adjournment.  ",1987
7,Senate,100,0.322,140,2,Mr. DOLE.," Mr. President, I  thank  the distinguished majority leader. We  will pursue the possibility of clearing  the committee funding resolutions. I  understand  there could be, possibly,  one  amendment on  staff  allowance  that could be offered. I have asked my  staff to see precisely what the amend ment might be and check with Senator  STEVENS, who is the ranking Republi can on the Rules Committee.  So we would hope  that we  could  work out something to dispose of the  committee  funding  resolutions,  I  would assume, unless  there  is  some  controversy, without votes. Most of  them are rather routine. Perhaps we  could do that tomorrow. As the distin guished minority  leader  indicated,  there is also the arms control resolu tion which,  I understand,  is  in  the  final stages of clearance. Perhaps that  could be ready, as he suggested, by to morrow.  So it would be my hope that we can  accommodate the distinguished major ity leader. As I have said at the outset,  it is good to expedite the business of  the Senate. We want to be a party to  it. That may not always be possible. It  seems to me in these early days there  is no need for much pushing and haul ing. We will have enough of that I  assume later on in the year.  BICENTENNIAL MINUTE  JANUARY 21, 1861: JEFFERSON DAVIS' FAREWELL  ADDRESS  ",1987
8,Senate,100,-0.379,153,2,Mr. MATSUNAGA.," I thank the Sen ator from Maine, Mr. President, and I  ask  the distinguished floor manager  for the minority and ranking minority  member of the Subcommittee on the  Environment, Mr. CHAFEE, whether or  not he concurs with the chairman of  the subcommittee, Mr. MITCHELL, and  this Senator from Hawaii, on the ex pressed legislative intent of section 306  of H.R. 1?  ",1987
9,Senate,100,0.084,153,2,Mr. CHAFEE.," Mr. President, if the  junior Senator from. Hawaii will yield,  I wish to state for the record that I  fully agree with his expressed under standing of  the  legislative  intent of  section 306 of H.R. 1.  ",1987
10,Senate,100,-0.347,153,2,Mr. MITCHELL.," Mr. President,  I  would like to comment briefly in re sponse to some of the remarks made  by  the distinguished Senator  from  Idaho  in  support of  the substitute  amendment and in opposition to H.R.  1, the legislation that has been over whelmingly approved by the Congress  previously.  Just two points: The Senator argues  that sewage treatment preventing the  pollution of our Nation's waters ought  not to be a responsibility of Govern ment. He said that the answer to this  problem is to turn the private sector  loose on it, and we ought not to have  any kind of Government program. My  response to that is that before 1972 we  did not have any significant Federal  program to deal with the problem of  water pollution in our country. And as  a result, almost every major river in  the United States was a stinking, open  sewer. The American people could not  swim. They could not fish. They could  not boat in their Nation's rivers.  Since 1972, since we passed the Fed eral Clean Water Act, hundreds and  hundreds  of American  rivers  have  been cleaned up. And  the American  people overwhelmingly want this pro gram to continue.  So in response to that point, I say  that we have had a  long experience  with what  the Senator  from  Idaho  suggested is the answer to this prob lem, and it was demonstrably not the  answer  to  the problem. The answer  lies in passing H.R. 1.  Finally, before I yield to the distin guished Senator from Massachusetts,  who I note has come onto the floor, I  would respond to a second point made  by the Senator from  Idaho. He op posed that provision in H.R. 1 which  deals with nonpoint sources of pollu tion by repeating the statement made  by the distinguished minority leader  last week who said it is Federal land  use planning. He said it is a mandatory  program that will force the farmers to  do what they otherwise would not do.  I say that is absolutely false. There  is nothing in this bill which requires  any State in the country to adopt a  program to deal with nonpoint source  pollution. The bill provides that each  State will make an assessment of the  problem. If a State does not make an  assessment of the problem, the EPA  will make one in that State for the  purpose of establishing national data  on  this problem. This  is a problem  which the EPA itself, the Reagan ad ministration EPA,  says causes more  than half of the remaining water pol lution problem. After that, no State is  compelled to adopt a program to con trol nonpoint source pollution.  If the State of Idaho, the State of   Kansas,  the State of Maine or any  other State says, ""We do not want a  program,"" that is it, there will be no  program.  The decision on whether to adopt a  control program with respect to non point source pollution  is  entirely a  State decision. If a State does decide  to go forward, as most sensible States  will, then there is a participating pro gram in which they can request assist ance. So it is absolutely false, untrue,  and misleading for anyone to say that  this is Federal land use planning.  The bill was carefully crafted with  the interests of the States in mind,  and that is what is contained in the  bill.  I urge Members of  the Senate  to  look  at  the  provisions  of  the bill  before making a  judgment with  re spect to this allegation regarding Fed eral land use planning.  Mr. President, I now yield 3 minutes  to the Senator from Massachusetts.  ",1987
11,Senate,100,-0.443,153,2,Mr. KENNEDY.," Mr. President,  I  think it is only appropriate that the  Senate of the United States face this  extremely compelling issue as one of  the first items on the agenda of this  Congress. I think one of our most im portant  responsibilities  is  to  try  to  ensure that America the Beautiful will  be inherited by the next generation.  One of the key elements in America  the Beautiful  is  having  the  clean  streams, clean rivers, and clean har bors which have been so much a part  of our history and tradition and which  have been despoiled in past years, par ticularly during  the  industrialization  of America.  Now we are at a critical crossroads.  We must face the crossroads by pass ing this measure in a bipartisan way  this afternoon.  I wish to speak about the region and  the State which I represent and about  what  this  is going  to mean  in  the  cleaning up of one of the important  areas of New England-the Boston  Harbor.  The kinds of efforts which are being  undertaken at  the State  level  and  among the communities that border  on the harbor have really been out standing. Many of those people who  live in the area near the harbor have  middle or lower incomes. They are pre pared  to see a dramatic  increase  in  their rates in order to invest in trying  to provide for the cleaning up of one  of the most important waterways  in  our country at this time.  The way  this program has been  fashioned, the way it is supported by  the States and the local communities  is a  tribute  to  the very deliberative  and bipartisan style by the members  of  this  committee. This  legislation  really offers enormous hope and op portunity to those who are committed  to the clean water of this country.  It has important and long-lasting im plications in terms of eliminating from  our streams, rivers, and harbors, the  hazards which can affect the quality  of  health  of  the most  vulnerable  people in our society, the children in  our Nation. This  legislation makes  sense from every point of view. It is a  sound investment in America.  Many people on this floor are debat ing this bill on the budget issue. Cer tainly, that is a consideration. But the  most important consideration is what  we are doing for our country. This is  the bill,  this is  the time,  this is the  issue. I am hopeful that this bill, H.R.  1, will be passed by an overwhelming  majority on both sides of the aisle.  Mr. President, I support H.R. 1 and I  urge my Senate colleagues  to vote once again-to send a  strong Clean  Water Act to the President. This bill  addresses the critical nationwide prob lems of polluted harbors and water ways and provides vitally needed re sources for  the construction of new  sewage treatment facilities  to ensure  clean waters for the future.  Last year,  in an  ill-advised action,  President Reagan chose to pocket veto  the bill after Congress had adjourned,  but now we have a chance to pass it  again and enact it into law.  I am especially pleased that the bill  contains $100 million for the cleanup  and revitalization of one of the Com monwealth's most  important natural  and  economic  resources-Boston  Harbor. Few cities have a resource as  magnificent  as  the harbor.  It  is  a  unique asset that witnessed a signifi cant part of our Nation's history. With  its scenic shoreline, its 30 islands and  thriving port facilities, the harbor is a  priceless economic and environmental  treasure.  It has suffered heavy environmental  damage from the tremendous industri al  and  residential  growth  of  the  Boston area in recent decades. The re sulting pollution and decay has threat ened the natural beauty of the harbor  and  jeopardized  the  prospects  of  ",1987
