,branch,congressID,ideology_score,page,part,speaker,speech,year
0,,112,0.498,1,2011-01-07,Mr. COFFMAN of Colorado.," Madam  Speaker, today our national debt  is  $14.01 trillion. It rolled over to above  $14 trillion for the first time on New  Year’s Eve last week. On January 6,  2009, the start of the 111th Congress,  the national debt was at $10.63 trillion.  This means the national debt has increased by $3.38 trillion since then—in  just 2 short years. This debt and its interest payments we are passing to our  children and to all future Americans.  I have been submitting, and will continue to submit, this debt to the CONGRESSIONALRECORD daily, and I will  continue to do so until Washington  takes responsibility and ends its reckless spending addiction.  f  SEND YOUR RESUMES  (Mr. JACKSON of Illinois asked and  was given permission to address the  House for 1 minute and to revise and  extend his remarks.)  ",2011
1,,112,-0.538,1,2011-01-07,Mr. JACKSON of Illinois.," Madam  Speaker, as we enter 2011, we find ourselves in the same jobs situation as in  2010. In order to show the huge need for  jobs, I will be collecting resumes from  Americans who are unemployed or underemployed. I’ll submit them for the  CONGRESSIONALRECORD. Unfortunately,  submitting  these  resumes  for  the  RECORDwill not get anybody a job.  By collecting these resumes, I hope  to dramatize the shameful condition of  unemployment and compel Congress to  do something about it. I hope to remind my colleagues every day that we  work  for those Americans who have  been left behind but who want to work.  Today, I call on my fellow Americans  to send me your resume and your story  to resumesforAmerica@mail.house.gov.  ResumesforAmerica@mail.house.gov. If  you are out of work, send me your resume and story so that I can use it to  remind our government of the need to  act.  Martin Luther King, Jr. once said:  America has issued us a bad check. It  has come back marked  ‘‘insufficient  funds.’’ But the vault of opportunity of  this Nation is not bankrupt.  bThis symbol represents the time of day during the House proceedings, e.g.,b1407 is 2:07 p.m. Matter set in this typeface indicates words inserted or appended, rather than spoken, by a Member of the House on the floor. H105  . VerDate Mar 15 2010  23:49 Jan 07, 2011 Jkt 099060 PO 00000 Frm 00001 Fmt 0636 Sfmt 0634 E:\CR\FM\A07JA7.000 H07JAPT1 E S U O H h t i w D O R P 1 B Y O S 8 G K S D n o s e m a j t         ",2011
2,House,112,-0.465,8,2011-01-07,Ms. SLAUGHTER.," Madam Speaker, I  yield 1 minute to the gentleman from  Michigan, our ranking member of Ways  and Means, ",2011
3,House,112,-0.378,8,2011-01-07,Mr. LEVIN.,  (Mr. LEVIN asked and was given permission to revise and extend his remarks.)  ,2011
4,House,112,0.478,8,2011-01-07,Mr. DREIER.," Madam Speaker, at  this time I yield 2 minutes to another  hardworking member of  the Energy  and Commerce Committee, our friend  from Marietta, Georgia, Dr. GINGREY.  ",2011
5,House,112,0.561,8,2011-01-07,Mr. GINGREY of Georgia.," I thank  the gentleman for yielding.  Madam Speaker, we have heard a lot  of arguments on the other side of the  aisle in regard to the $230 billion cost,  and on our side of the aisle, of course,  only in America can something actually cost $1.15 trillion and eliminating  it then all of a sudden costs $230 billion. But, yes, Ms. SLAUGHTER, only in  America, only in this Congress, numbers do lie.  Let me just say that what we have  been talking about on this side of the  aisle, of course,  is the voice of the  American people.  You know, it was about 3,000 years  ago that a little shepherd boy walked  into that valley of death looking up at  all of those Philistines and that 9-foot  giant Goliath from Gath. He had that  coat of mail, he had the sword, he had  the shield, he had the  javelin. And  what did little David have? He had a  little pouch and a handful of stones.  But he hit that giant right between the  eyes, brought him to his knees, and  then cut off the head of the snake.  That pouch and those little pebbles  represent the voice of the American  people. That is what we have on this  side of the aisle. That is why we are  going to pass H. Res. 9 and we are going  to pass H.R. 2 next week, and we are  going to deliver our promise to the  American people to eliminate, to repeal ObamaCare.  The American people spoke loudly.  They don’t like this bill. The Democratic majority in the Senate and the  President have  one  last  chance  to  make amends. I think they will do it.  ",2011
6,House,112,-0.502,8,2011-01-07,Mr. MARKEY.," This debate is about  health care versus don’t care.  The Democrats’ health care law lowers prescription drug costs, helps middle class families pay for health coverage for their sick children, and expands health care for 32 million more  Americans, reducing the deficit by $143  billion. The Democrats’ health care law  helps grandma afford her prescription  drugs.  The Republicans don’t care about  grandma. They want to take back the  drug benefits in the new law. GOP used  to stand for Grand Old Party; now it  stands for ‘‘grandma’s out of prescriptions.’’ The Republicans’ ‘‘don’t care’’  repeal shows they don’t care about sick  children with medical bills pushing  families  into bankruptcy,  that  they  don’t care about grandma and grandpa  who need help paying for prescription  drugs.  Vote down this rule so that we can  help grandma, sick children, and middle class families struggling to pay for  health care.  ",2011
7,House,112,0.571,8,2011-01-07,Mr. CANSECO.," Madam Speaker,  I  rise today in support of the rule and in  support of the underlying legislation,  the repealing of the job-killing health  care act.  Ten months ago, President Obama  and his allies  in the Democrat-controlled House and Senate committed  legislative malpractice  when  they  jammed through the Congress and into  law a Washington takeover of health  care. They did so despite the overwhelming opposition of the American  people. Since its enactment into law,  what was already a unpopular law has  only continued to become more unpopular.  There is no doubt that we need to reform health care in America. However,  it is not done by assaulting individual  liberties guaranteed in our Constitution,  bankrupting  our  children  and  grandchildren, and putting Washington  bureaucrats in the personal relationships between our doctors and our patients.  Repealing the health care bill will  also help encourage job growth to get  our economy back on track. Our economy is not suffering from a capital crisis; it is suffering from a confidence  crisis.  ",2011
8,House,112,-0.402,8,2011-01-07,Mr. PALLONE.," Madam Speaker, this  is nothing but a gag rule. I and so  many of my colleagues on the Democratic side went up to the Rules Committee yesterday and asked for amendments, and they were almost all excluded from this rule.  The Republican chairman of the committee says there is transparency. He  says that there is an opportunity for  participation. He can say it as many  times as he wants, but it is simply not  true.  He also said that this was a commitment to the American people. There is  no commitment to the American people here. The only commitment is to  the insurance companies. They are the  only ones that are going to gain from  repeal of this very important legislation, because they want to  increase  premiums, and they want to institute  discriminatory practices again against  women, a woman perhaps who has  breast cancer and a preexisting condition and can’t get insurance, or bring  back those lifetime caps, or bring back  those annual caps where people  lose  their insurance if they have had a serious operation and they try to go back  again and they don’t have insurance, or  perhaps the child who is up to 26 and  who also will not be able to get on  their parents’ insurance policy again.  Let me tell you here, the only one  who benefits is the insurance company,  not the American people.  VerDate Mar 15 2010  23:49 Jan 07, 2011 Jkt 099060 PO 00000 Frm 00008 Fmt 0636 Sfmt 0634 E:\CR\FM\K07JA7.015 H07JAPT1 E S U O H h t i w D O R P 1 B Y O S 8 G K S D n o s e m a j t         ",2011
9,,112,0.478,15,2011-01-07,Mr. DREIER.," Madam Speaker, I am  the only speaker on my side, so I will  reserve the balance of my time.  ",2011
