,branch,congressID,ideology_score,page,part,speaker,speech,year
0,Senate,102,-0.301,15,3,Mr. MOYNIHAN.," Mr. President, I rise  to  inform my colleagues  that  today  marks the 2,153d day that Terry Ander son has been held captive in Lebanon.  Shortly, Simon & Schuster will re lease a book by Terry Anderson's sister, Peggy Say, entitled ""Forgotten.""  Her narrative  recounts anxious mo ments, tremendous obstacles and, yes,  triumphs. It tells of people who have  facilitated and people who have ob structed her admirable crusade to free  her brother. Let us pray that her ef forts will soon culminate in the release  of Terry Anderson.  Mr. President, an excerpt from her  book appears in the February 11 edi tion  of Newsweek magazine.  I  ask  unanimous consent that this excerpt be  printed in the RECORD at this point.  There being no objection, the excerpt  was  ordered  to  be  printed  in  the  RECORD, as follows:  [From Newsweek, Feb. 11, 1991]  [Book excerpt]  FORGOTTEN  (By Peggy Say and Peter Knobler)  While my brother Terry Anderson was run ning around the world as a Marine, a combat  correspondent in Vietnam, and a  journalist  for the Associated Press in South Africa and  Beirut, I was busy raising two kids, getting  divorced, remarried, moving around. I waited  tables for years and then got into cooking  and tending bar.  I never did know Terry all that well. He  was seven years younger and sort of a non entity in our family as a kid. Quiet, well be haved, he managed to carve a place for him self that nobody much noticed.  In 1979 we were sitting in the dead Florida  quiet of my house, catching up. I asked him  how he felt about what he was doing. He  started talking about his life and his work,  one and the same to him. Terry was caught  up in the spirit of his job; he had the great  ability to influence people by what he wrote,  and he took that responsibility seriously. I  liked his commitment to his work, his moral  standards.  In 1984, Terry came home on leave again but cocky, arrogant, kind of cold. I did not  like what Lebanon had done to my brother.  Once he got back to Lebanon, Terry would  call in Sundays,  just to chat, and I began  trying to get him home. He was telling me  the latest of his adventure stories when I  broke in. ""Terry, the joke is over. It's time  to get out of there.""  ""You don't understand,"" he told me. ""They  don't  kidnap  journalists.  It  would  be  counter-productive. These people need me; I  tell their story to the world. That's my job  and they know it.""  Less than a week later, three men armed  with automatic weapons wrestled Terry An derson out of a car as he was returning from  a tennis game.  AS MUCH NOISE AS POSSIBLE  A week after Terry was taken, we got a  call from the State Department saying they  wanted to send a representative to visit us.  ""What should I do?"" I asked the man.  ""It's not my place to advise you,"" he told  me, ""but if I were you,  I would make as  much noise as possible. The State Depart ment's official position is to tell you not to  go to Washington, to keep a low profile. But  you get your behind up there. Go see every one you can see. Make them look you in the  eye, so that every time they think of Terry  Anderson, they'll see your face.""  The Associated Press decided  to arrange  and pay for a three-day Washington blitz by  Terry's Lebanese fiancee, Madeleine, my sis ter Judy and me. We were met, chaperoned  and pointed in all the right directions by an  AP  representative,  and  coached on  each  meeting: ""You've only got one line and you  stick to it: Your brother is a hostage and you  want him out. How can they help you, what  advice can they give you?""  We saw  the Algerians,  the Germans,  the  Japanese, the Syrians. I'd never met anyone  from any of those countries before. I had a  hard time keeping them straight on a map. I  was absorbing everything as fast as I could,  but my head was buzzing.  Our chief contact at the State Department  was a man named Bob Oakley. He was head  of the Office of Counter-Terrorism.  We knew that Terry had been kidnapped by  Islamic Jihad, specifically by a man named  !mad Mughniyah, a member of the Shiite  fundamentalist group called the Hezbollah.  The Islamic Jihad had, in return for the re lease of the American hostages, demanded  the release of seventeen Arab prisoners being  held in Kuwait. The State Department and  anyone even vagu~ly familiar with the situa tion over there, knew that the only prisoner  the Hezbollah was really interested in was  Mughniyah's brother-in-law, who had been  sentenced to death for terrorism but had his  sentence commuted to life in prison. The sit uation seemed obvious. ""Why can't you talk  to Kuwait,"" I asked Oakley, ""and see if they  are willing to deal?""  ""Oh, Peggy,"" he said as he leaned back in  his chair, ""we couldn't possibly do that. We  don't interfere in the internal politics of an other country.""  ""Excuse me?"" I had a hard time with that  one. ""My tax dollars are financing rebels in  Nicaragua and you are going to sit there and  tell me that we don't interfere in the inter nal politics of another country?""  Oakley  just shrugg~d his  shoulders. He  seemed embarrassed.  Then  came  the TWA  hijacking.  TWA  Flight No. 847 was going from Cairo to Rome  with 153 passengers, including 104 Americans,  when it was hijacked by two Lebanese Shi ites. At first President Reagan took a hard  line, saying there would be no concessions,  no negotiations, no linkage between the pas sengers on TWA 847 and any prisoners held  anywhere in the world.  Nineteen days into the hijacking, at one in  the morning, I got a call from the State De partment. The TWA hostages were supposed  to get out the next day. In exchange for their  freedom  the Israelis had agreed-of course  with U.S. blessings, though we've never ad mitted it-to release  three hundred Shiite  political prisoners. Our State Department li aison, Jackie Ratner, said, ""Peggy, we have  reason  to believe  that when  the hostages  reach Damascus, Terry and the others will  be with them.""  Terry's friends in Beirut were monitoring  the situation. One called me the same night.  ""Peggy, you've been screwed. Reagan made a  deal and he left out the seven. Reagan could  not wait for the seven."" The President didn't  want to be embarrassed one moment longer.  The State Department used  to send me  photocopies of various newspaper articles,  mostly concerning Terry. One day I  turned  one of those copies over and saw penciled no tations on the back. It was somebody's notes  on hostage Peter Kilburn! They were deal  points.  According to these notes we knew where  Kilburn was and who had him, and the cap tors wanted money. It was going  to be a  cash-for-hostage  ransom-that  simple.  So  much  for not negotiating with  terrorists.  What was even more disturbing was that the  exchange was within  two  days  of being  made-and  then Ronald Reagan  bombed  ",1991
1,Senate,102,0.272,67,3,Mr. ROTH.," Mr. President, spending  for health care services in the United  States now exceeds over one-half a tril lion dollars, or $660 billion, constitut ing 13.5 percent of our gross national  product. As  for  the Federal Govern ment, over 15 percent of  the budget  goes  toward health spending. Health  care costs continue to rise at a  rate  much higher  than  that of  inflation.  Medical costs grew 10.5 percent from  1987 to 1988, and 11.1 percent from 1988  to 1989. The costs of hospital care are  the  largest  component,  compr1smg  nearly 40 percent of the mammoth fig ure. Today, I am reintroducing a bill to  help limit these rapidly rising costs.  Of course, rising health care costs af fect virtually every American, because  we all need professional health care at  one time or another. Moreover, even if  you are perfectly healthy, rising health  care costs affect you as a Federal tax payer, because the Federal Government  funds approximately 30 percent of all  health care spending in our Nation.  Last  year,  the  Permanent  Sub committee on Investigations, on which  I serve as ranking member, held hear ings on a relatively new and rapidly ex panding type of business, known as rev enue recovery. Revenue recovery firms  are  companies which  contract with  hospitals  to recover money owed  the  hospital for services rendered but not  billed. These  companies operate na tionwide. PSI heard evidence that some  of  these  companies were conducting  unfair audits on medical bills. Many of  the audits embellished unbilled charges  while down playing, or ignoring, the in stances where the hospital had charged  too much. In short, too often revenue  recovery  firms are not presenting a  clean, fair bill.  The hearing revealed many aspects of  revenue recovery practices that were  less than ethical, but the one key fea ture  that disturbs me  is  their com pensation system. Most revenue recov ery firms are compensated for their au dits with a percentage of the so-called  lost charges they recover for the hospital. Therefore, they have a vested in terest in the results of their audits. I  am concerned about the incentives to  cheat which are created by the contin gency  fee arrangements under which  many revenue recovery firms operate. I  am equally concerned about insurance  company auditors who are paid a per centage of what they are able to knock  off a hospital bill. Both arrangements  potentially affect the impartiality and  independence of the auditor.  My bill, which is called the Fair Au diting Act of 1991, does away with per centage-based reimbursement for audi tors. The bill requires the Secretary of  Health and Human Services to promul gate regulations  to prohibit any hos pital, medical clinic or insurance com pany from paying their auditors on a  percentage-based  compensation  sys tem. It is a simple concept, but it does  away with biased auditing by either  health care providers or insurers.  Now I recognize there is a legitimate  role for medical auditors whether they  work for  insurers or hospitals.  I cer tainly don't suggest that every com pany involved in the revenue recovery  business  is operating  improperly.  In deed,  several major accounting firms  have  revenue  recovery  sidelines,  al though I should add that the business  practices of these accounting firms dif fer considerably from the practices of  the revenue recovery firms which were  the subject of the PSI hearings. More over, many hospitals are  facing dif ficult financial times, and they deserve  every penny which  is honestly owed  them.  The Federal Government pays more  than $8 billion per year as its share of  health insurance premiums for Federal  workers. Those premiums are experi ence based. That is,  if the  insurance  companies' pay outs increase, the pre miums they charge increase. Moreover,  the  long-standing  battle  betweeen  health providers and health  insurers  carries with  it heavy administrative  costs. And who do you think ends up  paying the price for these two sides to  battle it out? The effect is ultimately  the same, whether  insurance compa nies or patients are being gouged. It  drives up costs. In the end, you can bet  that it is the consumer who feels the  pinch, whether it is through an inflated  hospital bill or an inflated premi urn.  I want to repeat the hope which I ex pressed last year that these two indus tries will  synchronize  their opposing  energies  and  regulate  themselves.  I  have been in touch with the American  Hospital Association, the Health Insur ance Association of America and  the  Healthcare Financial Management As sociation, urging  that  they work  to gether to formulate medical auditing  guidelines.  I believe  this approach  is  preferable to compulsory legislation. I  know that these groups have held sev eral meetings and are planning future  meetings in an attempt to develop in",1991
2,Senate,102,-0.297,80,3,Mr. SANFORD.," Mr. President, vir tually every hour of the day we can  watch our televisions and listen to our  radios to find news and information on  the war with Iraq. Our military com manders are reporting great successes  thus far. That success is largely cred ited  to  their extraordinary prepara tion. As the war progresses, the Nation  and  the Congress begin adjusting  to  having hundreds of thousands of our  Armed Forces committed to the effort.  It  is never easy  for  families  to say  good-bye to members going off to war.  The  images of tearful farewells have  been etched in our minds much longer  than those of successful military mis sions brought into our lives from tele vision.  As we come to grips with being ana tion at war, we must fix our attention  on its effects domestically. The impact  of the large military deployment of the  Middle East is also being felt in the ci vilian communities surrounding large  military installations. All of the net works  have  had  stories  from  Fort  Bragg, home of the 18th Airborne Corps  and  the 82d Airborne Division; Camp  Lejeune, 2nd Marine Division; Cherry  Point, home of the 2d Marine Air Wing;  Seymour Johnson, AFB, home of the  4th Tactical Fighter Wing; and Pope  AFB, home of the 317th Tactical Airlift  Wing. C-SP AN had a special on a Na tional Guard unit from the mountains  of North Carolina deployed  to Saudi  Arabia. You are now starting to see,  hear, and read stories about Fayette ville, Havelock, Goldsboro, and Spring  Lake.  All of these are towns and cities in  North Carolina that have one or more  in  ",1991
3,Senate,102,-0.387,93,3,Mr. CRANSTON.," Mr. President, as  chairman of the Committee on Veter ans' Affairs, I regret that I was unable  personally to introduce S. 386, the pro posed Persian Gulf War Veterans' As sistance Act of 1991.  I  am honored,  however, that my good friend and col league on the committee, Mr. DECON CINI, has agreed to introduce this im portant measure for me. I am pleased  to note that we are joined by the fol lowing  cosponsors,  committee mem bers Senators ROCKEFELLER, GRAHAM,  AKAKA,  and THuRMOND,  and Senators  MIKULSKI, and JEFFORDS.  Mr. President, this bill would amend  title 38, United States Code, in order to  reflect  the occurrence of the Persian  Gulf war and to help ensure that cer tain Department of Veterans Affairs  programs respond adequately and ap propriately to the needs of veterans of  this period of war.  Specifically, this bill contains 10 sub stantive provisions that would:  First, add the Persian Gulf war as a  period of war, beginning August 2, 1990,  the date that Iraq invaded the country  of Kuwait. The period would end on a  date to be determined by Presidential  proclamation or by law.    Second, open to veterans and spouses  of veterans with  service during  the  Persian Gulf war the VA pension pro gram-a needs-based benefit for war time veterans who have non-service connected disabilities rated totally dis abling and the needy survivors of war time veterans.  Third, make applicable  to Persian  Gulf war veterans a  presumption of  service-connection, for  the purpose of  receiving VA medical care,  for  those  who develop an active psychosis within  2 years after discharge or release from  active military service  that included  service during a period of war.  Fourth, provide Persian Gulf war vet erans with  the  same  eligibility  for  medicines from VA that other wartime  veterans have when they are receiving  additional VA  non-service-connected  disability compensation, or  increased  VA  non-service-connected  disability  pension,  by  reason of being perma nently housebound or in need of regu lar aid and attendance.  Fifth, provide eligibility for readjust ment counseling through VA Vet Cen ters to post-Vietnam-era veterans who  served on active duty in an area at a  time during which hostilities occurred  in that area. This would  include not  only service in the Persian Gulf war  theater of operations but in other areas  ",1991
4,House,102,0.017,119,3,Mr. MONTGOMERY.," Mr. Speaker, I  ask unanimous consent that all Mem bers may have 5  legislative days  in  which  to  revise and extend  their re marks, and include extraneous matter,  on H.R. 232, the bill now under consid eration.  ",1991
5,House,102,-0.315,119,3,Mr. STAGGERS.," Mr. Speaker, it is  with mixed emotions that I rise today  in support of H.R. 232, a bill containing  the  best  provisions  concerning  the  homeless which appeared in H.R. 5002  and S. 2100 as well as certain housing  and memorial affairs provisions.  This measure is the result of consid erable hard work and effort on the part  of many. No one, Mr. Speaker, deserves  more credit than the gentleman from  Mississippi, the chairman of the Veter ans' Affairs Committee, SONNY MONT GOMERY.  I applaud his efforts this ses sion to so quickly move on legilation  in behalf of America's veterans which  had been agreed to in principle by the  other body but upon which action was  prevented during the 101st Congress. I  also want to compliment the ranking  minority member of  the committee,  Mr. BoB STUMP of Arizona; and the gen tleman from Indiana, Mr. DAN BURTON,  who is ranking minority member of the  Subcommittee on Housing and Memo rial Affairs.  At the outset, I wish to state that  the chairman and  I have agreed  to  amend the bill to eliminate the prohi bition of certain loan sales for the next  three years  since CBO has attached  such a high direct spending cost of $92  million in the first three years. Iron ically, there is no money being spent  here. Instead, DV A is allowed to collect  principal  and  interest  on  vendee  loans-thereby increasing revenues  to  the guaranty and  indemnity fund.  It  should be emphasized that the sale of  these assets is not necessary to operate  the program.  One of  the  reasons  that  the Loan  Guaranty Program has needed appro priations is due to the fact the OMB  was making DV A sell their loan assets  prematurely, thereby depleting the at tractive parts of  the  loan portfolio  which could have generated revenues.  We will be revisiting this issue in my  subcommittee.  This is a perfect example of why I  didn't  support  this  type  of  score keeping method on the floor. The  other classic example of how  some thing appears to be something it's not  is the direct spending cost associated  with providing transitional housing to  certain homeless veterans. According  to the CBO estimate, this is $5 million  the first year and $1 million thereafter.  Under this legislation, we're not spend ing a single penny from taxpayer dol lars. All of the money comes out of the  general post fund which is made up of  gifts, donations and bequests  to aid  veterans. If this committee is going to  be prohibited from  requiring DVA  to  spend  funds  to help needy homeless  ",1991
6,House,102,-0.418,132,3,Mr. MOAKLEY.," Mr. Speaker, for pur poses of debate only, I yield 5 minutes  to  the distinguished gentleman  from  New York [Mr. RANGEL], chairman of  the Select Committee  on Narcotics  Abuse and Control, a Member who has  publicly been congratulated by Gov ernor Cuomo in his State of the State  speech. I am very happy that he is still  our chairman of the Select Committee  on Narcotics Abuse and Control.  ",1991
7,House,102,-0.514,132,3,Mr. RANGEL.," Mr. Speaker let me  thank the chairman and the members  of the Rules Committee for reporting  out this rule for the three select com mittees, and also the Members of the  House and the chairman and the sub committee chairmen for  the coopera tion  that we have  received over  the  years. During the time that I have been  chairman, and even before  that, we  have not had any partisan differences  on the Select Committee on Narcotics  Abuse and Control. We have worked to gether in not trying to supersede the  legislative authorities of the standing  committees, but  to work  and hold  hearings  in areas  that  their agendas  would not allow them to do.  Mr. Speaker, I am pleased to rise in  support of House Resolution 51 which  will establish the Select Committee on  Narcotics Abuse and Control  in  the  102d Congress.  The  reconstruction  of  the  Select  Committee  on Narcotics Abuse  and  Control will demonstrate the continu ing commitment of the House of Rep resentatives  to  comprehensive  over sight of the war on drugs.  In the lOlst Congress, the select com mittee held 29 hearings and conducted  5 study missions  to  review narcotics  control efforts in key drug producing  and  trafficking countries and to par ticipate in a major international anti drug conference. We  issued 11 reports,  and we  supplemented our own  inves tigations with independent GAO stud ies, releasing 5 GAO reports on various  aspects of the drug problem.  Among our other activities, we have  conducted vigorous oversight of the na tional drug control strategy mandated  by  the Anti-Drug Abuse Act of 1988,  looked  into  the root causes of drug  abuse, examined  the effectiveness of  drug abuse treatment, documented the  serious overcrowding  in our prisons  which is largely drug-related, focused  attention on the reemergence of meth amphetamine and  the  emergence of  smokable,  crystal methamphetamine  or ice, reviewed the impact of drugs on  American business, and monitored with  growing concern the crisis that drug  abuse  and drug-related violence  are  creating in hospital emergency rooms  across the country.  The Narcotics Committee  and  its  members proposed legislation and sup ported  the  legislative efforts of  the  standing committees on a broad array  of drug issues during the last Congress  including  correctional  alternatives,  funding for drug treatment and preven tion programs, drug treatment policy,  drug paraphernalia, poppers, ice and  methamphetamine,  drug-free  schools,  money  laundering,  interdiction  im provements,  hospital  emergency  rooms,  and  international  narcotics  control. As the only committee in the  Congress devoted exclusively  to com prehensive oversight of drug problems,  the select committee has served as a  highly  visible  and  accessible  focal  point for drug concerns in the House.  We have responded to Members' needs  for information on critical drug issues  through newsletters, dear colleagues,  reports, and other means, serving as a  narcotics  clearinghouse  in  the Con gress.  In the past several weeks, we have  heard a lot of good news about the drug  problem. The 1990 household survey on  drug abuse, conducted by the National  Institute on Drug Abuse [NIDA] and re leased in December, shows that casual  use of drugs by most groups of Ameri cans continues to decline. NIDA's high  school senior survey, released 2 weeks  ago, continues to show that drug use in  this benchmark population-those stu dents who make  it  to  their  senior  year-is declining or leveling off. Pub lic attitudes against drugs are also  hardening.  These are encouraging signs. All of  us  in  the House  can be  justifiably  proud that the antidrug campaign of  the past several years, which we helped  initiate with  the  landmark antidrug  abuse acts of 1986 and 1988,  is having  some positive effects.  We must not, however, be misled into  thinking that these welcome develop ments constitute victory in the war on  drugs. At a  time when events in the  Persian Gulf and economic woes at  home occupy center stage, it may be  tempting to drop  the curtain on  the  drug war. But we have barely begun the  battle. We cannot afford complacency  at this time in our antidrug efforts. We  need to intensify, not relax, our cam paign against drugs.  Drug abuse and drug trafficking re main  serious  national  and  inter national  problems,  and  the  con sequences of these activities continue  to inflict enormous harm upon our so ciety. Rather than patting ourselves on  the back for the limited successes we  have achieved, we need to rollup our  sleeves  and  tackle  the  intractable,  that govern hardcore drug problems  ment surveys miss.  Middle-class Americans may be aban doning recreational drug use, but mil lions of Americans  remain mired  in  drug addiction and drug dependency.  Too often, these victims of drug abuse  are the most disadvantaged among us,  those who  have  no  opportunity, no  hope, nothing  to  lose-the homeless,  the umemployed, high school dropouts,  arrestees and prisoners, African-Ameri cans and other minority populations and often they live in urban commu nities ravaged by drugs and drug crime.  Despite some evidence of temporary  disruptions in cocaine supplies, drugs  are readily available, cheap, and po tent.  lllici t street sales of drugs remain a  $100 billion industry a year.  The most recent rock bottom esti mate of the economic costs of drugs to  society  is about $60 billion annually  which does not include  the financial  impact of the crack and drug-related  AIDS epidemics and many drug-related  business losses.  Worldwide production of heroin and  cocaine continues to set new records,  and a  thriving domestic marijuana in dustry has grown up to replace falling  marijuana imports. Powerful drug car tels  are  expanding  their  networks  worldwide and  joining alliances with  other criminal organizations. Traffick ers continue to threaten the economic  and political stability of democratic  governments in this hemisphere.  Health care professionals and law en forcement officials do not report seeing  a  lessening of the drug crisis in our  country.  In  the past 3 years,  cities  around the Nation are reporting high  rates of AIDS,  tuberculosis, hepatitis  A, kidney ailments, gonorrhea, syphi lis, and communicable childhood  ill nesses.  These  epidemics-some  of  which many  in our health establish ment  believed we  conquered  years  ago-can be  traced  to  the onset of  crack and chronic drug use in the inner  city and the resulting catastrophic im pact on the structure of the family and  the drain on  limited health care re sources.  This health care crisis can be most  dramatically  seen  in hospital  emer gency room and pediatric care wards.  Emergency care providers have  testi fied before the select committee that  they have seen an increase in homi cides,  gunshot wounds,  violent  as saults, opportunistic illnesses, a short age of beds, and other complications  from  the drug crisis. Pediatric wards  across  the country are being swollen  with  boarder  babies  afflicted with  AIDS or addicted to drugs and aban doned by parents who are either unable  or unfit to care for them.  Our  courts, prisons,  and  jails are  overcrowded  with  defendants  and  immates, many of them there for drug related  crimes. Treatment programs  ",1991
8,House,102,-0.644,158,3,Mr. DELLUMS.," Mr. Speaker, will the  gentleman yield?  ",1991
9,House,102,-0.569,158,3,Mr. OWENS of New York., I yield to  the gentleman from California.  ,1991
