,branch,congressID,ideology_score,page,part,speaker,speech,year
0,Senate,104,0.287,4,3,Mr. COCHRAN.," Mr.  President,  I  thank my good friend for permitting  me  to make  that unanimous-consent  request.  Mr. DOMENIC!. The Senator is wel come.  ",1995
1,Senate,104,-0.443,4,3,Mr. KENNEDY.," Mr. President, yes terday  the Speaker of the House ad dressed the American Hospital Associa tion. His comments should be reviewed  by every Member of the Senate and by  the American people as well, because  they are an unmistakable preview of  what we can expect  if the constitu tional amendment before us is enacted  and of what the Republican Contract  on American really means.  The  Speaker  said  that Medicare  would be ""rethought from the ground  up."" He  said  that he would  ""make  every decision within  the context of  getting to a balanced budget.""  I am not surprised by the Speaker's  words, because  the  fact  is  that you  can't balance  the budget, protect de fense spending, and provide billions in  tax cuts for  the rich without savage  cuts in the Medicare Program. If Social  Security is kept off limits, the Treas ury Department estimates that Medi care would have to be cut by $77 billion  by 2002---an almost unthinkable 31 per cent of projected program outlays. If  Social Security is also cut, the reduc tions would still be 21 percent of pro gram costs-nearly $2,000 less Medicare  for every senior citizen.  Speaker GINGRICH and the other au thors of the Republican contract don't  seem to know or care how dependent  senior citizens are on Medicare. Even  without any Medicare cuts, senior citi zens spent an average of $2,800 out of  their own pockets for heal th care last  year. This  is  four  times what non elderly Americans spent. Just 7 years  ago,  in 1987,  senior citizens had  to  spend 15 percent of their  income for  medical care-and that was too much.  Today, that proportion has soared to 23  percent-almost $1  in every $4 of lim ited incomes that are already stretched  to pay for food, housing, heat, clothing,  and other essential expenses of daily  living. Senior citizens should be paying  less for medical care, not more.  A word we  are hearing more and  more from our friends on the other side  of the aisle is restructuring the Medi care Program. All of us are interested  in improvements in Medicare, but re structuring is a barely disguised euphe mism for forcing seniors into managed  care and cutting benefits. Senior citi zens should have  the opportunity  to  join managed care plans-as many do  today. They should be entitled to share  in any savings from managed care in  the form of better benefits and lower  premiums-as many do  today. But we  should vigorously oppose any scheme  to balance the budget by cutting Medi care and  forcing senior citizens  into  managed  care  programs  that  deny  them the freedom to go to the doctor of  their choice.  When Speaker GINGRICH and his allies  talk about  a  balanced budget,  they  don't seem to be very concerned about  the budgets of American families-and  particularly the limited budgets of our  senior citizens. When they talk about  freedom  from big Government,  they  don't seem to be very concerned about  the freedom of senior citizens to go to  the doctor of their choice. But I say  those are the budgets and the freedoms  that we ought to be protecting, not at tacking.  The  distinction  between Medicare  and Social Security is a false one, be cause Medicare is a part of Social Se curity. Social Security and Medicare  are the twin pillars of retirement secu rity  for millions  of  senior  citizens.  Like Social Security, Medicare is a sa cred compact between the Government  and the people. It says, ""Work hard all  your life, pay your dues, and we will  guarantee you  security  in your old  age."" We have an obligation to protect  that compact, not only for today's sen ior citizens but for their children and  their grandchildren, for all of us, if we  are fortunate, will some day be old.  When Republicans  in  other  years  tried to break the promise of Social Se curity, senior citizens and their fami lies all over  this country  told  them  that  the answer was ""no."" And  the  Congress responded. Today, it is time  to  say  to NEWT  GINGRICH  and  his  friends that, when it comes to breaking  the promise of Medicare, the answer is  just as  resounding  and  just as un equivocal. And once again, the answer  is ""no.""  ",1995
2,Senate,104,-0.123,4,3,Mr. BREAUX.," I thank the Chair. Mr.  President,  I would  like  to  take  this  time to comment on the event that oc curred this weekend on Saturday and  congratulate the President of the Unit ed States for calling, for the first time,  a bipartisan summit on  the  issue of  welfare ref arm.  The President of the United States,  President Clinton, spent almost 5 hours  sitting  in an all-day meeting at  the  Blair House, and in that meeting were  Republican  Governors,  Democratic  Governors, Republican Members of the  House, Democratic Members  of  the  House, Democratic Members  of  the  Senate, as well as Republican Members  of the Senate. It was truly a bipartisan  effort  to discuss,  I  think, one of the  most pressing problems that is facing  ",1995
3,Senate,104,-0.583,17,3,Mr. WELLSTONE.," His piece begins  with an interesting quote:  We propose * * * to restore the bonds of  trust between the people and their elected  representatives. That is why in this era of of ficial evasion and posturing, we offer instead  a detailed agenda * * *.  This is a direct quote from the House  Republicans' Contract With America.  And  the following comes from House  Majority Leader DICK ARMEY, on Meet  the Press:  The fact of the matter is that once Mem bers of Congress know exactly. chapter and  verse,  the pain that the Government must  live with in order to get a balanced budget,  their knees will buckle.  I  Mr.  President,  yesterday,  in Min nesota, I called on the legislative lead ership in our State to put together a  task force to assess the impact of a bal anced budget amendment on the State  of Minnesota.  did  this, Mr. Presi dent-and  this has been met with a  positive response by legislative leader ship-because last week I came to the  floor with an amendment based upon a  resolution  from my State  of Min nesota.  This  resolution was  passed  unanimously  by  the  State  Senate,  Democrats and Republicans alike, al most unanimously by  the House  of  Representatives, and signed by our Re publican Governor, Governor Carlson,  on January 20.  What  this  resolution  said  was,  ""when""-! changed my amendment to  ""if""-the  constitutional  amendment  passes  the Congress, Congress should  send to the States, send to Minnesota,  an analysis of the impact of this bal anced budget amendment on State and  local government and on the people in  our State.  That amendment was defeated by es sentially a party-line vote. I think I re ceived 45 votes  for  that amendment.  Talk  about  the  right-to-know: my  amendment simply said that if we pass  a balanced budget amendment, before  we send the amendment to the States  we should provide an analysis of its im pact on  the people of  the different  States. I  think every single one of my  Republican colleagues voted against it.  Talk about  the  importance of being  straightforward,  stepping  up  to  the  plate, being direct with the people we  represent. Talk about the importance  of  the  right  to know-people  should  have the right to know what the im pact of this balanced budget amend ment will be on their lives before we  pass it. Talk about the sort of crazy  proposition that before you buy a used  car you shouldn't lift up the hood and  look at the engine.  I was really dis mayed that  this amendment was de feated.  What I am now saying is very con sistent with, I think, responsible public  policy. My fundamental disagreement  with some of my colleagues on  the  other side of the aisle is that I  think  we owe it to people in this country to  lay out a detailed 7-year plan as  to  where we are going to make these cuts  before we pass this. I  think the reason  my colleagues do not want to do this is  because  they do not want  to  lay out  their plans.  Let me give some context, which I  think really gets to the heart of this.  Using conservative estimates, the Con gressional Budget Office estimates that  the interest savings that would come  from the cuts-let us factor that in, let  ",1995
4,Senate,104,-0.314,30,3,Mr. BIDEN.," Mr.  President,  I  ask  unanimous consent, unless  it is con trary to a standing rule, that I be able  to take 10 more minutes to finish my  statement, unless someone objects  to  that.  ",1995
5,Senate,104,-0.192,43,3,Mr. JOHNSTON.," Is that the clear in tent of the authors,  that  the courts  may not enforce it?  ",1995
6,Senate,104,0.382,43,3,Mr. HATCH., Clear intent.  ,1995
7,Senate,104,-0.397,43,3,Mr. SIMON.," If I may respond, on the  one man-one-vote case, which grew out  of the State of Tennessee, there was no  explicit jurisdiction claimed solely by  the legislative bodies. And here we are  going to claim that we have the juris diction.  If I may respond just to a few other  points that my friend from Louisiana  made, he said-and a  lot of my col leagues will disagree with what I have  to  say here, probably  including my  good  friend  from Utah. The Senator  said, ''This is a good time to take good  bites out of the deficit""-! wrote down  the Senator's words-talking about the  Federal Reserve Board. But the reality  is we are competing with each other  trying to get a tax cut right now.  ",1995
8,House,104,0.54,82,3,Mr. KINGSTON.," Mr. Speaker, what a  great week last week was. The House  took a major and crucial step toward  fiscal responsibility by passing the bal anced budget amendment. If the Senate  does  the  same,  then  fiscal  restraint  will be the law of the land.  But also important last week was the  fact that the Republican Party deliv ered on a campaign promise. This is a  lesson that all politicians need to learn  in today's society. But a second thing  that was very important about it was  that it was done with a bipartisan vote.  We had about 70 to 80 Democrats vot ing  for  this, and as we  look at  the  other elements of the Contract With  America  that we will be considering  this month,  finalizing  the unfunded  mandates bill, passing  the  line  item  veto, criminal justice reform, review of  our national  security situation, and  regulatory  reform,  let us hope  that  that same bipartisan spirit still pre vails, because as the speaker before me  said, we have a major  trade deficit  problem. We need to work on that.  Mr. Speak er, we need to work in a bi partisan  fashion. We  always  do  so  much better when the Democrats and  the Republicans work together.  INTRODUCTION  OF  LEGISLATION  TO  ELIMINATE  THE  CIVILIAN  MARKSMANSHIP PROGRAM  (Mrs. MALONEY asked and was given  permission to address the House for 1  minute.)  ",1995
9,House,104,-0.386,82,3,Mrs. MALONEY.," Mr. Speaker,  the  President called for a smaller, leaner,  smarter government.  I  think we all  agree. So today I am introducing a bill  to eliminate the dumbest program in  the entire Federal Government, the Ci vilian Marksmanship Program.  This piece of petrified pork was put  in the budget in 1903 during the Span ish-American War, Mr.  Speaker,  to  teach Americans how to shoot straight.  Ninety years later high-tech weapons  have replaced rifles. It is time to de clare victory and delete this wasteful  program.  While we are fighting very hard  to  get guns off the street, Mr. Speaker,  this  program  hands  out  40 million  rounds of free ammunition, sells sur plus  guns,  and  conducts  an  annual  shooting match. We have  too much  debt and too many needs. to subsidize  recreational shooting.  This program is nothing more than a  special interest boondoggle. Any Mem ber who has ever campaigned against  special interest politics should be em barrassed to vote for it.  TIME FOR THE HOUSE TO STOP  BICKERING AND LEGISLATE  (Mr. HOKE asked and was given per mission  to  address  the House  for 1  minute.)  ",1995
