,branch,congressID,ideology_score,page,part,speaker,speech,year
0,Senate,103,-0.347,6,1,Mr. MITCHELL.," Mr. President, par liamentary  inquiry.  Is  it appropriate  now  for  the Presiding Officer  to ap point the members of the committee  pursuant to the resolution just adopt ed?  The PRESIDENT pro tempore. It is.  The PRESIDENT pro  tempore  ap pointed Mr. MITCHELL and Mr. DOLE as  members of the committee.  NOTIFICATION TO THE PRESIDENT  ",1994
1,Senate,103,0.322,6,1,Mr. SIMPSON.," Mr. President, I move  to lay that motion on the table.  The motion to lay on the table was  agreed to.  NOTIFICATION TO THE HOUSE  ",1994
2,Senate,103,-0.266,6,1,Mrs. FEINSTEIN.," Thank you very  much, Mr. President, I  thank you for  this opportunity.  THE CALIFORNIA QUAKE OF 1994  ",1994
3,Senate,103,-0.308,19,1,Mr. FEINGOLD.," Mr. President, I ask  unanimous consent that Bob Gerber, a  congressional  fellow  in my office, be  granted privilege of  the  floor during  consideration of S. 1281 and all rollcall  votes thereto.  ",1994
4,Senate,103,0.331,58,1,Mr. BENNETT.," and Mr. BROWN):  S. 1796. A bill to ensure that health cov erage is portable and renewable, to enhance  the ability of small businesses to purchase  health care, to enhance efficiency  through  paperwork reduction, to provide antitrust re forms, and for other purposes; to the Com mittee on Labor and Human Resources.  By Mr. KOHL  (for himself and Mr.  FEINGOLD):  S. 1797. A bill to require the Secretary of  Transportation to amend the existing regu lations applicable to charter flights to the  Super Bowl  to apply  the  requirements of  such regulations to charter flights to inter collegiate football games designated as bowl  games and to the basketball games among  the last 4 teams in the National Collegiate  Athletic Association's division I champion ship basketball tournaments; to the Commit tee on Commerce, Science, and Transpor tation.  By Mr. BRADLEY:  S. 1798. A bill to amend the Internal Reve nue Code of 1986 to increase the tax on hand guns and assault weapons and to impose a  tax on the transfer of handguns and assault  weapons, to increase the license application  fee for gun dealers, and to use the proceeds  from those increases to pay for medical care  for gunshot victims; to the Committee on Fi nance.  SUBMISSION OF CONCURRENT AND  SENATE RESOLUTIONS  The following concurrent resolutions  and Senate resolutions were read, and  referred (or acted upon), as indicated:  By Mr. MITCHELL (for himself and Mr.  DOLE):  S. Res.  177. A  resolution  informing  the  President  of  the United  States  that  a  quorum of each House is assembled; consid ered and agreed to.  By Mr. MITCHELL (for himself and Mr.  DOLE):  S. Res. 178. A  resolution  informing  the  House of Representatives that a quorum of  the Senate  is  assembled;  considered  and  agreed to.  STATEMENTS ON INTRODUCED  BILLS AND JOINT RESOLUTIONS  By Mr. McCONNELL:  S. 1787. A bill to amend the Internal  Revenue Code of 1986 to provide for the  tax-free treatment of education savings  accounts established  through certain  State programs,  and  for other pur poses; to the Committee on Finance.  THE EDUCATION TRUST FUND SAVINGS ACT  Mr. McCONNELL. Mr. President,  I  rise today to introduce the Higher Edu cation Trust Fund Savings Act, a bill  that will help American families defray  the rapidly increasing costs of higher  education. I find it alarming that edu cation costs have become the greatest  barrier for students who want to attend  college.  Mr. President, there isn't a corporate  or civic leader in this country who will  ",1994
5,House,103,-0.418,97,1,Mr. MOAKLEY.," Mr. Speaker, I yield  such time as he may consume to the  gentleman from New York, the Honor able BEN GILMAN.  ",1994
6,House,103,0.043,97,1,Mr. GILMAN.," Mr. Speaker, I  thank  the gentleman for yielding. I want to  commend  the gentleman from Massa chusetts [Mr. MOAKLEY]  for giving us  an opportunity to reflect on the public  service of a great man, a great Speak er, Thomas ""Tip"" O'Neill.  Speaker Tip O'Neill left his mark not  only on our Nation, but virtually on all  of us. on both sides of the aisle, who  served with him in the Congress.  I had the privilege of serving in the  House with Tip during the last 14 years  of his public service.  Tip always had  a  good word  and  sound advice for all of us as he helped  to enhance the reputation of this great  body.  I along with many of our colleagues  will long remember Tip's good humor,  his warmth  for  his  colleagues,  his  touching renditions of ""Danny Boy,""  his bear hugs for our spouses, and his  Solomon-like leadership in conducting  the business and judiciously moderat ing  the  rancorous  debates  of  this  House.  Some observers have called him the  last of the old time politicians and, at  the same time, the first of the new po litical leaders. His colorful style and  his strong convictions made him an ad mired effective leader.  ""Tip"" O'Neill had a framed saying on  the wall of his office which proclaimed  that the main responsibilities of Gov ernment were to take care of people at  the dawn of life-our children, at the  twilight of  life-our senior  citizens,  and in the shadows of life-the ill, the  needy. and the handicapped.  We will long remember and long miss  this giant of a man.  ",1994
7,House,103,-0.499,97,1,Mr. FRANK of Massachusetts.," Mr.  Speaker, I yield such time as she may  consume  to  the  gentlewoman  from  Connecticut [Mrs. KENNELLY].  ",1994
8,House,103,-0.346,97,1,Mrs. KENNELLY.," Mr. Speaker, I rise  today  to  remember another Speaker,  and a dear friend, Tip O'Neill. I know I  express what  is  in  so many of our  hearts when I say that not one person  who served with Tip was untouched by  his warmth, his humor, and his kind ness.  Tip O'Neill was a special kind of pub lic servant. He took tremendous joy in  the game of politics. But he respected no, he revered-the institutions of our  democratically elected, representative  government. Rough and tumble as this  House can be at times-and rough and  tumble as Tip himself could play-Tip  79--059  0-97 Vol. 140 (Pt. I) 4  never forgot  that this is the people's  House. Our business  is  the public's  business; our mission the public good.  Tip knew in his bones that our U.S.  Government was of the people, by the  people, and for the people. And people  weren't some  abstraction. Economic  statistics weren't people. Long-term  projections weren't people. Pie charts  and bar charts and flow charts weren't  people.  People were the men and women he  met everyday-whether he met them in  the marble Halls of the Congress or on  the  streets  and  sidewalks  of Cam bridge. His mission was to do the best  he could for  them, and to make sure  that Government existed to serve them  and their needs.  Tip's kindness was legendary. I my self arrived in Washington after a spe cial election. I was the single-most jun ior Member. But Tip made it his busi ness not only to welcome me, but to  get to know me.  Because Tip loved people, he listened  to them. We know that he listened to  his  own  children  enough  to  believe  them about the Vietnam war, and to  oppose a President of his own party as  a result. He listened to the new Mem bers of Congress after the watershed  election of 1974, and so was able not  only to recognize, but to be part of the  changes that swept the Congress. And  he  listened  to his colleagues and his  constituents, and so was able to be a  successful and beloved Speaker.  His love of people infused all his rela tionships, and no one who served with  Tip will ever forget his warmth. I will  miss him enormously. Thank you, dear  friend of Speaker O'Neill-JOE MOAK LEY.  D 1350  ",1994
9,House,103,-0.215,97,1,Mr. DERRICK.," Mr. Speaker, I rise to  say a few words about Tip O'Neill.  Tip left Congress 7 years ago, much  longer ago than it seems. It's almost a  shock to think about. Measured by a  congressional timeframe, 7 years is al most an eternity. Here in the House we  get things done, put them behind us,  and move on to the next thing-we do  it over and over again. The years can  seem like a headlong rush with Ii ttle  chance  to  look back and  ruminate.  Things  change  fast while we're  im mersed in the daily  tussle and wran gling our work propels us into. Even  between sessions our time and energy  is occupied with work back  in  the  home district.  When Tip  stepped down  from  the  Speaker's chair we said our farewells- and hit  the ground  running. He had  been Speaker for 10 years and had left  his indelible mark on this institution,  but we still had the work of Congress  to do. We didn't look back for  long.  More  than most  things  could, Tip  O'Neill's death stopped us cold.  Those still here  today who worked  with him or against him have  their  personal memories of the man. As an  institution we have his portrait hang ing as a memento. There are  the ac counts and testaments of his career re cently  published  in  newspapers  and  magazines, broadcast on radio and tele vision, and recorded in our own CON GRESSIONAL RECORD.  Sad as it may seem, as time passes  all that will remain of the man who we  remember  so vividly and personally  will be these sort of public records. He  will become part of our Nation's public  history, a sort of collective identity,  remembered the same way we remem ber a Longworth or Sam Rayburn.  However, his presence as a man and  his life's work will live on with a vigor  and vitality  rarely achieved by any  man or woman. Who he was, what he  believed, and how he expressed it lies  encoded  in  the House of Representa tives as it exists today and in the pub lic laws of the land. The man he actu ally was has become an actual part of  collective  political  identity  reem bodied every time we come together for  business.  It may be an anonymous,  more diffuse existence, but Tip O'Neill  hasn't stopped being with us since he  left 7 years ago.  The  SPEAKER  pro  tempore  (Mr.  KLINK). Without objection,  the gen tleman  from  Massachusetts  [Mr.  FRANK]  is recognized for an additional  60 minutes.  ",1994
10,House,103,-0.547,97,1,Mr. BONIOR.," Mr. Speaker,  I,  too,  would  like  to add my praise  to my  chairman, the gentleman from Massa chusetts [Mr. MOAKLEY] for his eulogy  and his celebratory tone and his cap turing of the man at Tip's funeral. It  was an incredibly moving experience to  hear him and Tip's son.  I got to know Tip in a very strange  way. I would like  to share that with  my colleagues, if I could, for just a sec ond.  When I got here in 1976-1977, Tip had  just become Speaker.  I was advised  that a good way to learn how this place  worked would be to go the whip meet ings down  in Congressman Brademus'  office, which is my office now. And I  felt, as a new freshman, really uncom fortable and out of place and wondering  what this place was all about.  I would wander down  there, and  I  would bring a newspaper and kind of  sit in the corner. And Tip would be sit ting up front, and he would also be  reading the newspaper. He had that big  stogie in his mouth, and it occurred to  him, at one point, that we were reading  the same part of the newspaper. We  were both reading the sports section.  Eventually, he figured out that I was  reading the same part of the sport sec",1994
