,branch,congressID,ideology_score,page,part,speaker,speech,year
0,House,101,-0.082,11,1,Mr. TRAFICANT.," Mr. Speaker, we  cannot see it, we cannot hear it, we  cannot feel it. We cannot even detect  it on radar. I am not talking about the  B-2 bomber today, I am talking about  Gramm-Rudman-Hollings. It is about  as effective as placing a stop sign at  the Indy 500. It has done absolutely  nothing. Now it is beginning to rip off  the Social Security trust fund.  Mr. Speaker, I plan to introduce leg islation this week that would simply.  repeal Gramm-Rudman-Hollings. It is  a  turkey that should be shot down.  The American people cannot vote for  the Director of the Office of Manage ment and Budget. They vote for us. It  is our job to straighten this out.  Mr. Speaker, we  started Gramm Rudman with a $200 billion deficit.  Today we have a $204 billion deficit  and a bunch of IOU's in the Social Se curity account. Think about it.  THANKS, ""COLUMBIA,"" FOR A  JOB WELL DONE  <Mr. VOLKMER  asked  and was  given permission to address the House  for 1 minute and to revise and extend  his remarks.)  ",1990
1,House,101,-0.196,11,1,Mr. VOLKMER.," Mr. Speaker, it is  with a great deal of pride that I con gratulate the crew and all of NASA for  the  success  of  the  just-completed  flight of space shuttle Columbia. This  record-setting  flight ended Saturday  with a  remarkable night-time  touch down.  We can all be proud of the extraordi nary recovery our space program has  experienced in the last 3 years. And  this latest flight adds another dimen sion to that success.  This was  the  longest  flight by a  shuttle-11 days. This was the heavi est load in shuttle history-115 tons at  touchdown. But possibly the most re markable aspect of this flight was the  capture of an 11-ton satellite which  was  then  returned  to Earth  in  the  shuttle's cargo bay.  Those of us who have been early and  constant supporters of the space pro gram  and  specifically  the  shuttle  projects watched with pride as the five  members  of  the  shuttle  crew  per formed perfectly.  My congratulations go  to the crew  members and those on the ground who  once again have proven to the Nation  and to the world that America's supe riority  in  space has been  regained.  Thanks Columbia for a job well done.  D 1320  PRESIDENT  CRISTIAN!  STOOD  UP TO BOTH THE LEFT AND  RIGHT IN EL SALVADOR  <Mr. DREIER of California asked  and was given permission to address  the House for 1 minute and to revise  and extend his remarks.)  ",1990
2,House,101,0.478,11,1,Mr. DREIER of California.," Mr.  Speaker, when one thinks of all the  developments which have taken place  since we adjourned last November 22  there are many issues which could be  discussed; of course successfully get ting rid of that narco-military dictator  Manuel A. Noriega in Panama, seeing  the crumbling of the Eastern bloc and  of course a wide  range of domestic  issues.  But I would like to on this first day  of the second session of the lOlst Con gress say  that  I believe one of  the  most  important developments which  took place during  the congressional  recess was taken by the duly elected  President of El Salvador, a man who  represents  the  first  transition  from  one  democratically  elected  govern ment to another in the history of that  country. What he did, Mr. Speaker,  was he very clearly stood up to both  the left and the right by working to  bring to justice those who are respon sible for the tragic massacre of Father  Ignacio Ellacuria and the five other  Jesuits.  We need to provide firm and strong  support to President Cristiani and this  fledgling democracy.  THE  HOUSE  SHOULD  OVER WHELMINGLY OVERRIDE THE  PRESIDENT'S VETO  (Mr. MORRISON  of Connecticut  asked and was given permission to ad dress the House for 1 minute and to  revise and extend his remarks.)  ",1990
3,House,101,-0.396,11,1,Mr. MORRISON of Connecticut.,"  Mr. Speaker, tomorrow this House will  vote on an override of the President's  veto of legislation to provide protec tion for Chinese students here in the  United States.  I urge my colleagues to overwhelm ingly vote in favor of this legislation  which passed the House in November  by a vote of 403 to 0.  This is not just routine immigration  legislation; this is human rights legis lation and we must answer for Amer ica the question of which side are we  on?  The President has lost his way. He  has kowtowed to the killers in Beijing.  He has forgotten that the proud flag  of America stands for human rights  and democracy. This legislation stands  for  that proud  tradition and  those  proud values.  We,  the Congress, must speak on  behalf of  the American people and  teach the lesson that in a democracy  wrong decisions by the leader can be  redressed.  We have accountability; it is the ac countability we were  sent here  to  bring to our Government.  On behalf of  the  people  of  the  United States the House should over whelmingly say  to  the Chinese stu dents and the Chinese people, ""We be lieve that the future of China lies in  democracy and freedom and we stand  up for that future.""  DECISION  TO  ORDER  27 ,000  ARMED TROOPS INTO PANAMA  MAY HAVE BEEN AN ACT OF  WAR  <Mr. BATES asked and was given  permission to address the House for 1  minute and to revise and extend his  remarks.)  ",1990
4,House,101,-0.279,11,1,Mr. BATES.," Mr. Speaker, amid the  debate on the President's decision to  send  troops  to Panama we must,  I  think, question the manner in which  that decision was carried out. Were  the appropriate articles of the Consti tution considered and followed when  the  decision was made  to  invade  Panama? The power to declare war is  granted solely to the Congress of the  United States by the Constitution. If  existing  conditions  protecting  this  right are inadequate, additional meas ures must be developed and certainly  the War Powers Act is inadequate.  ",1990
5,House,101,0.585,24,1,Mr. BURTON of Indiana.," Mr.  Speaker, I thank the gentlewoman for  yielding,  and  I  also  thank her  for  taking this special order.  The Chinese students in the United  States, I believe, as the gentlewoman  has well explained, require protection.  Many of them have been active in a  democracy movement  in China, and  many of  their  relatives  have been  active, and they are afraid that they  are going to be forced to go back and  suffer  the persecution  that we wit nessed  in Tiananmen Square. And  that repression continues.  I  think  everybody  in  the United  States felt horrified when  they saw  those  tanks  go  into  Tiananmen  Square,  and  they  found out  subse quently  that  they  literally  ground  young Chinese  students who were  seeking democracy  into meat on the  streets.  D 1450  In addition  to  that, Mr. Speaker,  these young people used the United  States as a model. Their Statue of Lib erty that they showed in Tiananmen  Square was modeled after our Statue  of Liberty; their Statue of Democracy  rather.  Mr. Speaker, we should feel a close  kinship  for  those Chinese  students  who are here in this country studying,  and who want  democracy  in  their  country, and who want to make sure  that that happens at some point in the  future and who do not want to have to  go back prematurely and suffer the  consequences of their call for democ racy.  So, Mr. Speaker, I support the legis lation of the gentlewoman from Cali fornia [Ms. PELOSI]. I will vote to over ride tomorrow. We do not always see  eye to eye. This issue cuts across party  lines. It cuts across philosophical lines.  On both sides of the aisle, whether we  are liberal, conservative, Democrat, or  Republican; I think that we are going  to find tomorrow that there is going to  be overwhelming support for the legis lation of the gentlewoman from Cali fornia [Ms. PELOSI] on overriding the  President's veto.  So, Mr. Speaker, I congratulate the  gentlewoman  from  California  [Ms.  PELOSI] for that.  I would  like  to say  just one more  thing, Mr. Speaker. I am a big sup porter of President Bush and Vice  President QUAYLE.  I  think my voting  record will  indicate  that  I  support  them as much, or probably more than,  most people in the House, and I really  support the administration and,  like  most people  in  this country,  think  that  they are doing an outstanding  job.  However, Mr. Speaker, I was a little  bit chagrined when I saw the head of  the NSC, Mr.  Scowcroft, General  Scowcroft, and one of our assistant  secretaries, Mr. Eagleburger,  go  to  China and start working toward open ing up a normal relationship so soon  after the Tiananmen massacre when  there  have  been  no  appreciable  changes in the attitudes of the Chi nese Government toward their people.  The repression continues, and the re pression will continue until the world  brings  pressure upon  that Govern ment to make positive change.  So, while  I have great admiration  and support  for  this administration  and all  the  things they are doing,  I  would say this is one place where I  take strong exception to  the actions  that have been taking place vis-a-vis  our relations with China. We should  let the Chinese Government know in  no uncertain terms that this type of  action is  intolerable, that the people  of the United States of America and  the people of the world will not stand  idly by and accept this kind of action  and that we are going to do everything  we can to bring pressure to bear upon  it, economic pressure, or whatever it  takes, for them to bring about positive  change.  Mr. Speaker, we have seen in East ern Europe countries that have been  under the boot, the heel, of commu nism for 40 years move  toward free dom and democracy, and we should be  helping them, and we will be helping  them, and at the time we are helping  these countries, these fledgling democ racies, head  for  full democracy and  participation in the world community  we should not be opening our arms to  a  repressive  totalitarian Communist  government in China.  Mr. Speaker,  tomorrow  I will  be  very, very happy to vote with the gen tlewoman  from  California  [Ms.  PELOSI] to override this veto, and I ap preciate her yielding this time to me.  ",1990
6,House,101,-0.491,24,1,Ms. PELOSI.," Mr. Speaker, I appreci ate  the  remarks  of  the gentleman  from  Indiana.  [Mr. BURTON].  I  also  thank him for signing the Dear Col league in support of the override and  for his help on this issue.  Mr. Speaker, this is not a partisan  issue, as the gentleman from Indiana  [Mr. BURTON] so ably pointed out. It  has never been intended to be anti the  President. It is an issue that passed  the House and passed the Senate with out one negative vote, 403 to 0 in the  House of Representatives. I am very  proud of the bipartisan support that  we were able to gather for the bill be cause it is a reasonable bill, and it does  precisely what it sets out to do, to pro tect the students. So, it is just a dis agreement on tactics.  Mr. Speaker, I  think we all would  like  to  look  forward  to  a  brilliant  future with China,  a  future bright  with cultural, economic, and political  ties, but it has to be done at least with  some  integrity  from our standpoint,  and I think that sending the message  that this bill would send is a clearer  message  than the message  that was  contained  in  the  toast  that General  Scowcroft made  when  he  visited  China. Because the issue of safety is so  critical and so fundamental to this bill  that we must protect the students be cause they cannot go back unless it is  safe,  I was  particularly  concerned  about the choice of words of General  Scowcroft when he lifted his glass to  toast the authorities in Beijing when  he said, ""There are forces in both of  our societies which would  strive  to  thwart or redirect our efforts to coop eration. We must take action to stop  those negative forces.""  Mr.  Speaker,  I  found  that  toast  frightening,  equating us with  them  and that we must take action to stop  those negative forces. I think a better  message to the Chinese authorities is  that when people speak out  in  the  United States of America on behalf of  democracy that we are not going  to  send them home to a situation where  people get killed for speaking out for  freedom, as the gentleman from Indi ana [Mr. BURTON] described in his re marks.  Also I think the gentleman from In diana [Mr. BURTON] mentioned East ern Europe, and I  think that is very  relevant here because the day or two  before the President left on his trip  for Malta, taking with him all of our  hopes and aspirations for peace in the  world and all of our good wishes for  that,  the Secretary of State said  in  effect, and I think these are his exact  words, but in effect he said that we  must support the prodemocratic move ment in Eastern Europe and help out  so that it can proceed and succeed.  So, Mr. Speaker, that gave us hope  that maybe the President would sign  the Chinese student bill the next day  because that is what we were doing helping  a  prodemocratic movement  proceed and succeed. However, as far  as  I know,  the  last official act  the  President performed was not to sign  the Chinese student bill, and he sent it  back to the House unsigned. It was a  little disappointing.  Mr. Speaker, I think that one of the  disadvantages  that we have  is  that  people are thinking in old ways. They  are  thinking,  ""Well, we've not had  human rights as an item on the table  in our relationship with China. It has  been an issue in Europe, so it will con tinue to be an issue in Europe, but in  China it isn't an issue.""  I know that the President, and the  Vice President, and the Secretary of  State, and General Scowcroft all care  about human rights  throughout  the  world. There  is  no question  about  that. But I think that this has to be a  recognition that history is in a hurry.  It is in a hurry in Eastern Europe, it is  in a hurry in China, and we cannot  revert  to old ways of dealing with  China.  ",1990
7,Senate,101,-0.332,50,1,Mr. PELL.," Mr. President, I suggest  the absence of a quorum.  ",1990
8,Senate,101,-0.347,50,1,Mr. MITCHELL.," May we have order,  please.  ",1990
9,Senate,101,-0.301,63,1,Mr. MOYNIHAN.," Mr. President,  I  rise  to  inform my  colleagues  that  today marks  the  1,774th day  that  Terry Anderson has been held in cap tivity in Beirut.  As we enter the second session of  this Congress, I ask that we continue  to pay attention to Terry Anderson's  captivity-it has been nearly 5 years and to the ordeal that persists for his  family.  HEARING ON CHINESE  STUDENTS AND CHINA POLICY  ",1990
