,branch,congressID,ideology_score,page,part,speaker,speech,year
0,House,97,-0.218,5,3,Mr. PICKLE.," Mr. Speaker, today I  also have the envious delight of re minding  the House  that  today  is  March 2, Texas Independence Day, as  so eloquently described by our majori ty leader.  Knowing full well, Mr. Speaker, that  at least half the House wishes  they  were Texans, and the other half does  not know any better than not  to,  I  have endeavored to bring a little bit of  Texas to the House. If anyone here is  so unfortunate as  to never have sa vored Texas chili, then I suggest they  wait only long enough to hear the end  of my remarks before hastening to the  House Capitol dining room to get a  bowl of Texas red hot chili. This is  venison chili from the central Texas  area. Those of you who are familiar  with venison chili probably scented it  this morning when you woke up, be cause this is one of the best batches  we have ever whipped together; so you  chili veterans,  I know, will want  to  leave  immediately, go below and get  your batch of Wick Fowler's Texas  venison chili which I am serving for  the 14th time in a row.  Congratulations to all of you. May  the Lord help you!  D 1230  BILL ALEXANDER OF ARKANSAS  LISTENS ""TO THE FOLKS BACK  HOME""  <Mr. ALEXANDER asked and was  given permission to address the House  for 1 minute and to revise and extend  his remarks.)  ",1982
1,House,97,-0.41,5,3,Mr. ALEXANDER.," Mr. Speaker, the  President has  repeatedly challenged  Members of Congress to listen ""to the  folks back home"" before making our  decisions about his budget proposals. I  am listening and I am reading their  letters, and this is what I am finding.  In a letter printed in the Arkansas  Gazette on February 15, written by a  constituent of mine  in Van Buren  County:  It's beginning to look more and more like  the people were sold a bill of goods in the  last election, which they may long regret.  In a letter to me from Marked Tree,  Ark.:  Mr. Reagan's words put up or shut up is a  challenge to the average American citizen to  speak up against Mr. Reagan's bullying tactics and determination to subject the work ing class American to the whims of himself  and his rich friends.  A year ago people in Arkansas were  angry but confident that Reaganomics  would revive the economy as President  Reagan promised. Today-with Arkan sas unemployment  standing at 12.1  percent-the highest rate in the histo ry of our State-our people are telling  me they are afraid of the record defi cits Mr. Reagan's economic policy has  produced and are only faintly hopeful  that Reaganomics will end the reces sion it has created.  The  letters  from which  I  have  quoted are not isolated cases. They are  indicative of  the conspicuous differ ence in the attitudes of my constitu ents that I am observing in 1982 com pared to the same period in 1981.  The people I am hearing from are  the youngsters  in elementary school  worried about their future education.  They are the farmers pleading for  help to save their livelihood from the  threat of the Reagan administration's  high interest rate, tight farm credit,  and low commodity price policies.  They are the schoolteacher and her  70-year-old storekeeper husband, who  still works a 10-hour day, and who to gether paid for  the first 4 years of  their son's college education and are  now seeing the family dream of his be coming  a  doctor  shattered  by  the  Reagan  administration's student  fi nancial assistance policies.  And, I am hearing from the business  people who are worrying about what  the Reagan administration's high in terest rate policies are doing to their  businesses  and  about  the  growing  threat of bankruptcy that is already  overtaking  businesses  across  the  Nation at an increasingly rapid rate.  Yesterday's announcement that the  leading economic indicators were down  for the ninth straight month in Janu ary adds to the current worries of our  people. These are the indicators that  normally signal, 2 months in advance,  significant turns in the Nation's econo my. The signal we are getting now  tells us that the end of the recession is  not yet in sight. And, administration  spokesmen  admitted yesterday  that  our national unemployment rate could  reach 10 percent,  the highest  in 40  years, before it begins to come down  again.  This news about the economic indi cators  strengthens my  belief,  the  belief of many of my constituents, and  of many of our colleagues that if this  administration continues to refuse to  take action to help bring about an end  to  the  recession,  the Congress will  have to work out a bipartisan solution  alone. Efforts are underway in that di rection and we must work to strength en them.  ",1982
2,House,97,-0.401,18,3,Mr. LOWRY of Washington.," Mr.  Speaker, over a year ago, I introduced  a resolution which noted the alarming  increase in violence in El Salvador and  the need for a negotiated settlement  to the conflict in that country. It af firmed  the sense  that a democratic  government which  respected human  rights was necessary in order for sta bility to return to El Salvador. A year  later, I am sad to note that that vio lence has not stopped, that respect for  human rights has not increased, and  that all  the parties  to  the conflict  have not yet begun  talking  to each  other about the problems which are  causing the war in El Salvador to con tinue.  More people died from violence in El  Salvador  last  year  than  the  year  before. Systematic acts of kidnaping,  torture, and murder continue to haunt  the lives of ordinary citizens. Efforts  toward a political solution to the vio lence have been obstructed. Earlier  this year, I cosponsored House Con current Resolution  226  because  I  strongly believe that the role of the  U.S. Government should be one of  seeking a resolution of the crisis. The  United States should urge uncondi tional discussions among the major po litical factions in El Salvador. I believe  that passage of this resolution will be  important in moving toward a situa tion where talks can be productive-a  cease-fire and groundwork for a politi cal settlement. While the elections in  are only a month away and will not  solve the inherent problems of El Sal vador, I believe that if this Congress  passes House Concurrent Resolution  ",1982
3,House,97,0.319,31,3,Mr. CORCORAN.," Mr. Speaker,  I  yield 3 minutes to the gentleman from  New York <Mr. GILMAN).  ",1982
4,House,97,0.043,31,3,Mr. GILMAN.," Mr. Speaker, I rise in  support of the motion to suspend the  rules and pass H.R. 5366, the Federal  Employees Flexible and Compressed  Work Schedules Act of 1982, and I  want  to commend  the gentlewoman  from New York,  the  subcommittee  chairman <Ms. F'ERRARo), and the gen tleman from Illinois <Mr. CORCORAN>,  the ranking minority member of the  subcommittee, for their leadership in  bringing this measure to the floor at  this time.  long-time supporter of the al ternative work  schedule program,  I  was pleased that all of my colleagues  on the Subcommittee on Human Re sources supported H.R. 5366, and that  the full Committee on Post Office and  Civil Service favorably reported that  measure by a voice vote.  H.R. 5366 would permanently au thorize the A WS program. This pro gram  is  currently authorized under  Public Law 95-930,  the Federal Em ployees  Flexible  and  Compressed  Work Schedules Act of 1978. However  the authority  for  the experimental  A WS program outlined in that act, ex pires at  the end of  this month on  March 29, 1982.  The A WS  program has  afforded  Federal employees the opportunity to  participate in a number of work sched ule designs other than the traditional  5-day, 40-hour work week. As a report  prepared by the Office of Personnel  Management indicated, the A WS pro gram has been especially successful.  Of the more than 320,000 employees  participating in that program, 90 per cent of nonsupervisory employees and  over 85 percent of supervisors were  satisfied with and wished  to  retain  their A WS schedules.  Moreover, OPM found that the AWS  program resulted in greater efficiency  of Government operations; reductions  in vehicle miles driven by  those on  compressed work schedules; increased  As a  public  accessibility  to Government  services at agencies open  longer be cause of flexible work schedules; and  substantial increase in morale because  of the employee's feeling that he had  greater control over his worklif e and  more  time  to  devote  to  personal,  family, cultural, and social activities.  Accordingly, Mr. Speaker, I urge my  colleagues  to suspend  the rules and  pass H.R.  5366  so  that what has  proved  to be a productive program,  beneficial  to both  the Government  and to its employees, can continue un interrupted.  ",1982
5,House,97,-0.384,31,3,Ms. FERRARO.," Mr. Speaker, I yield  2 minutes  to  the  gentleman  from  Maryland <Mr. HOYER), a member of  the subcommittee.  ",1982
6,House,97,-0.379,31,3,Mr. HOYER.,"  I  thank  the gentle woman for yielding time to me.  Mr. Speaker,  I would first  like  to  commend  the  chairwoman  for  her  timely  and  determined  efforts  in  moving H.R. 5366 through committee  and onto the floor in order to secure a  permanent authorization of  the ad justed work schedule program before  it elapses on March 29.  The A WS program, sometimes  re f erred to as flexitime, has proven to be  a productive, efficient, and beneficial  personnel program for the American  public and  the Federal work  force.  Since the AWS program began, Feder al agencies have been more accessible  to the public-especially for those in dividuals on the west coast who found  Government  offices  in Washington  closed due to the time differences. Em ployees have found that A WS offers  them more control over their lives and  thus enables them to be more produc tive and free of interruptions while on  the job. In all, flexitime has proven to  be a successful tool for the efficient  use of personnel.  Mr. Speaker, as you well know, this  has been a very difficult year for Fed eral employees: Minimal salary hikes,  a reduction in health benefits and in creases  in annual premiums and de ductions,  large-scale  reductions  in  force, and continued threats of fur ther reductions in employee benefits  have left the civil service demoralized  and lowered productivity in all levels  of government. I would hate to see a  good program, a profitable program  like A WS curtailed because the time  ran out on it. So, Mr. Speaker, the bi partisan effort to enact a permanent  authorization for flexitime  is all the  more important and warrants our deci sive approval so that no interruption  in the adjusted work schedules occurs  on March 29.  It has been a pleasure for me to join  my colleagues on both sides of  the  aisle in facilitating timely enactment  of  this  legislation.  Flextime  has  proven successful in this Nation's larg est industries. It has been proven suc cessful  in  the Federal Government.  And, upon permanent authorization of  AWS, we can be sure that we have  taken another step toward accessible,  efficient government.  ",1982
7,House,97,-0.351,31,3,Mr. SCHUMER.," Mr. Speaker, I add  my congratulations to the chairlady of  our subcommittee, who has  led our  subcommittee  so  ably,  not  only  through  these hearings, but for  the  year and 2 months that I have served  on it.  Many of us in America wonder how  we are going  to make our workers  more productive. There are two ways  to do it. One way is going to be unsuc cessful, and  that  is  to  threaten,  to  cajole, to hit workers over the head.  The other way, which is the Japanese  way, which has proven so successful, is  to tell our workers: We are in partner ship with you, and we are going  to  make life easier for you, and you will  be more productive for us.  That is what flexitime has proven.  At a time when we seem to be putting  all of the burdens that this country  has on the backs of workers in general,  and Federal workers in particular, we  can be thankful that there is at least  one program that moves us in a right  and positive direction, as opposed to  all  the negative proposals  that are  coming out of this administration.  ",1982
8,House,97,0.497,31,3,Mr. LUNGREN.," Mr. Speaker, I rise  to oppose this because of the proce dure under which it is being brought  before  the House. This  is a  serious  issue. It is one that ought to be dis cussed  in  its  totality. We ought  to  have an opportunity to at least discuss  amendments. Here we are, on the 2d  of March, having had our ninth vote  for the year earlier today on approv ing the Journal, but we do not have  time, somehow, to go by the regular  rules of this House. The Rules Com mittee  is  available  today,  this bill  could go before the Rules Committee  today and we could have  it on the  floor tomorrow. We could then have  the opportunity to discuss the ques tions  that  the  administration  has  raised with it.  To  listen  to  some  speakers,  you  would think that this concept was uni versally approved. While  I  agree  in  principle with  the  idea of flexitime,  anybody who has even persued  the  Washington Post article on what has  happened with flexitime over at the  Labor Department, or  spoken with  some of  the employees over at  the  Labor Department, knows  that it  is  not working there. There are excesses  and there are abuses that have taken  place within this program. We ought  to be able to address it. We ought not  to be afraid to take more than an hour  ",1982
9,House,97,-0.559,44,3,Mr. GARCIA.," Mr. Speaker, I yield  such time as he may consume to my  colleague,  the gentleman  from New  York (Mr. SCHUMER).  ",1982
