,branch,congressID,ideology_score,page,part,speaker,speech,year
0,Senate,97,0.322,16,1,Mr. DOLE.," Mr. President, despite all  the debate over  tax cuts  in  the 96th  Congress, no action was taken to allevi ate the rising burden of taxation that  has become a drag on our economy. The  election results have given us a mandate  to reduce taxes. But whatever we do at  this point, there will be a net increase  in the taxes paid by the American people  in 1981. H;gher social  security  taxes,  the windfall profit tax, and inflation will  combine to raise the tax burden to record  peacetime levels. The tax increase from  inflation  pushing  people  into higher  brackets alone will amount to $20 billion  or more in 1981.  TAXFLATION  Mr. President,  infiation  is our No.  1  tax problem. As  inflation  increases.  a  taxpayer's income must also increase  to enable the family  to buy  the same  amount of goods and services. But, as  nominal  income rises,  the  taxpayer  pushed  into  higher  and  higher  tax  brackets-thus,  paying  a  larger  tax  bill-<lespite the fact  that no gain in  purchasing power has been  realized.  Because of our progressive tax system,  the taxpayer is required to pay a higher  percentage of his earnings in taxes. Al though  the  taxpayer  is earning more  money to keep up with infiation, his or  her real standard of living may actually  decline.  is  INDEXING  Mr. President, the legislation I intro duce today is designed to protect taxpay ers from the tax impact of inflation by  automatically  adjusting  tax  liabilities  each year to reflect increases in the cost  of  living. The Tax Equalization Act  would adjust the personal  income tax  rates, the personal exemption, and the  zero bracket amount to reflect increases  in the cost of living as measured by the  consumer price  index during  the pre vious year. The Tax Equalization Act is  effective beginning with tax years after  1981, and will  remain  in effect  for 4  years, at which point Congress will have  an opportunity to review and determine  ",1981
1,Senate,97,0.099,42,1,Mr. PERCY.," Mr. President, today Sen ator DOLE and I are reintroducing legis lation to correct an inequity in the im plementation of the special use valuation  for family farms.  I originally introduced this legislation  on October 4, 1979 as S. 1859. Although  the Subcommittee on Taxation and Debt  Management held hearings on my bill  last year, the Senate Finance Committee  did not have the opportunity to report  the bill. Under the very able leadership  of the distinguished Senator from Kan sas <Mr. DoLE), I am very optimistic that  the problem addressed by our legislation  will be corrected.  Mr. President, last year the Internal  Revenue Service interpreted a portion of  the Tax Reform Act of 1976 in a manner  which poses a threat to family farmers,  contrary to the intent of Congress.  In 1976, we enacted the Tax Reform  Act to make a fundamental change in  estate tax policy for family farms. Prior  to 1976, family farms, like other prop erty, were valued at their highest and  best use for estate tax purposes. This  made the continuation of farming finan cially impossible for many family farm ers. They were put out of business be cause they were forced to sell their land  to pay the tax bill.  The Tax Reform Act recognized the  importance of keeping the family farm  intact by writing into the law a special  provision-the special use valuation which valued the family farm on its in come potential as a  farm; not on  its  value as a subdivision or its speculative  agricultural value when it does not bear  a reasonable relationship to its earning  capacity. This act eased the estate tax  burden on the heirs of family farms and  made it possible for them to continue  contributing  to  the agricultural pro ductivity of the Nation. I fully supported  this change.  Unfortunately, as  too often happens  with laws of good intent, the 1976 act is  complex and its administration has been  difficult. And in this particular case it  has been grossly unfair.  The Tax Reform Act provided a for mula  to  calculate  the  special  use  valuation.  The formula simply divides  the net  annual gross cash rent for comparable  farmland in the area of the farm in ques tion by the average annual effective in terest rate charged by the Federal land  banks on new agricultural loans to farm ers and ranchers. The estate tax value is  the average of the resulting amount for  the 5 most recent calendar years end ing before the decedent's death.  A problem has arisen in Illinois, Kan sas, South Carolina, Oklahoma, and sev eral other States where little farmland  is cash rented. Most farmland in these  '  ",1981
2,Senate,97,-0.355,55,1,Mr. SASSER.," Mr. President, I rise to day  to introduce the State and Local  Government Fiscal Note Act of 1981.  This measure is, quite simply, a timely  and necessary  response  to  the  rising  chorus of voices  in our land who are  crylng out for fiscally prudent and ac countable behavior on the part of the  Federal Government in its dealings with  State and local governments.  Fiscal notes, or analyses of the costs  of legislation to government, are not a  new idea, although they represent a rela tively recent phenomenon at the Fed eral level. It was not until the Congress      ",1981
3,Senate,97,0.272,68,1,Mr. ROTH.," Mr. President, I  rise in  support of this resolution, which would  provide the President with the tools nec essary to negotiate temporary quantita tive  limitations on the  importation of  automotive equipment. The joint resolu tion does not force the President's hand;  it gives him the means to do something  about imports if, after consultations, he  determines  that  import measures are  necessary.  Auto and truck imports threaten the  very existence of this crucial domestic  sector. Moreover, declines in these in'  ",1981
4,Senate,97,0.078,81,1,Mr. HEINZ.," Mr. President, a  recent  advertisement which  appeared  in  the  Washington Post on January 4 dramat ically makes clear the differing points of  view about the present situation in Iran  among Iranians and Iranian-Americans  w'ho have long been interested in that  country. Just as there appears to be lit tle consensus within the Iranian leader ship over what to do about the hostages,  this advertisement suggests there is lit tle consensus among Iranians over what  to do about their government.  Without getting  into  the merits of  these obviously strongly felt differences,  I do think the advertisement contains a  useful lesson for those of us less close  to this situation-that we should not put  on all the people of Iran the burden of  our disagreements with  their govern ment. We have a long history of warm  relations with the Iranian people which  should not be forgotten by them or by  us. I hope that when the current difficul ties have been resolved we will be able  to rebuild that relationship. Mr. Presi dent, I ask that the text of the excerpt  from the Post be printed at this point in  the RECORD.  The text follows:  OPEN LETTER TO THE PRESIDENT-ELECT RoNALD  REAGAN  DEAR MR. REAGAN: On two recent occasions  concerning  the U.S. hostages  in Iran, you  have made sta.tements such as ""crimin.a.ls,  kidnappers, and barbarians."" Although on  the first occasion you have made it clear you  were referring to the hostages' captors; the  lack of any specific reference on the second  OCC8iSion has caused concern among a  large  segment of Iranians as well as many Ameri cans acquainted with  Iran who maintain  close contact with their Iranian friends.  We would like to bring to your attention  and the attention of all the Americans and  the people of the free world that, there Is  distinction between the terrorist gang who  are holding power in Iran and the general  and genuine population of Iran by citing the  following facts:  Since February 1979, over 800,000 Iranians  have  left  their homeland and millions of  others would leave Iran if it were physically  and financially possible. Some have fied the  terror by risking their lives and thousands  have been victims of summary execution in  so called ""Islamic Revolutionary Courts.""  Before  the present chaos  in  Iran, over  1,000,000 members of the internation.a.l com munity were  treated  in  the best manner.  More than 50,000 Americans and other for eigners, along with  their  families,  resided  and worked in Iran, and were respected and  secured by our laws.  Americans and Iranians have h8id a. friend ship of long duration, economically, militar ily and culturally. During their period thou sands of  intellectuals and  students have  studied and were  infiuenced by American  institutions.  Thousands of Iranians who are holding  jobs in different countries are respected and  trusted for their integrity and behavior.  Therefore it is logical that the practices of  the terrorist gang in Iran, under the guise of  Islam, goes against the wishes of the ma jority of Iranians and this group's policies  are oppo3ed to the spirit of Islam and the  teaching of hold Koran.  We  definitely  understand  and  support  your concern for the lives and safety of the  52 Americans held hostages  in Iran; how ever, we hope that as the president of a free  world country, you should at least have some  concern for the 36 million Iranians who are  held captive in their own country under the  tyranny of a group of religious fanatics.  In the past fourteen months the U.S. gov ernment has tried in vain to come to some  kind of accommodation with  the  terrorist  regimes  in  Iran. However,  in spite of all  those efforts, not only the problem has re mained unresolved, but in addition, it has  caused false hopes, embarrassment, and hu miliation  for U.S.  prestige at home and  abroad.  It is our firm belief that the hostage prob lem cannot be solved until the Iranian peo ple are able to overthrow the existing ter rorist regime in their homeland. And in or der to do so they need the moral and mate rial support of the responsible freedom-lov ing citizens and countries of the world.  Therefore, we urge you Mr. President, to  distinguish between the  terrorists fiouting  international law and the majority of Ira nians who are law-abiding; to initiate a firm  policy to end the blackmail. kidna,pping and  terrorism which has been allowed to disrupt  diplomatic relations, as well as to create an  international  misunderstanding  in  the  world community  towards mlllions of Ira nians whose revolution for the establishment  of a democratic  institution,  freedom, and  the rule of law has been vanquished by the  present terrorist regime in Iran.  We hope that the revised American policy  and  the pressure of world public opinion  ",1981
5,House,97,0.372,107,1,Mr. MICHEL.," Mr. Speaker, I yield 3  minutes to the gentleman from Louisi ana (Mr. MOORE).  ",1981
6,House,97,0.24,107,1,Mr. MOORE.," I thank the Republi can leader for yielding.  Mr. Speaker, I am not sure that the  American people understand what we  are doing here today. As a member of  the Ways and Means Committee,  I  would just like to give my viewpoint  on what I think is really going on.  The adoption of these rules is impor tant  to determine how  this House  shall operate for the next 2 years. But  it also amounts  to a great deal of  philosophical  and political decision making going  into what makes up  these rules.  The Ways and Means Committee is  simply being stacked. That is a good  word for it, the best word I can think  of.  I  think  the people of America  ought to understand it. The Ways and  Means Committee is being stacked. It  is being stacked by a philosophical mi nority  in  this House,  it  is  being  stacked by the same people who were  repudiated  overwhelmingly  by  the  American people on November 4,  in  order  to  block what  those  people  wanted done. A tax cut was not passed  by the 96th Congress. The philosophi cal majority of that Congress is the  philosophical minority of  this Con gress. But that group still controls the  makeup of rules of this House, and  these rules that are before us to vote  on today are nothing more than stack ing the Ways and Means Committee,  to thwart the decision of the American  people on November 4, to see to it that  we still do not get a tax cut, like we  did not get in the last Congress and  under the last administration. I think  the American people ought to under stand  that  this vote  that shall be  coming up, this vote on whether or not  to vote down the previous question,  amounts to simply stacking the com mittee and thwarting the will of the  American people and  the economic  policy they voted for.  I urge that we vote down the previ ous question so that we have an oppor tunity to vote for a set of rules that  let happen what  the American  people wanted. I think the American  people ought to understand that this  is not a mere technical vote, this is not  will  merely a procedural vote. This  is a  very substantial, substantive vote that  folks back home ought to understand  as to how their Congressman and Con gresswoman voted.  Mr. Speaker,  I urge  that we vote  down the previous question.  ",1981
7,House,97,0.581,107,1,Mr. WALKER.,"  I  thank the distin guished minority leader for yielding,  and  I would  like  to point out, Mr.  Speaker,  that  the  gentleman  from  Texas, the majority leader, described  the rules changes as an attempt to ex pedite and to facilitate. Mr. Speaker, it  seems to me that what we have here is  really an attempt to severely limit the  debate of the House of Representa tives.  Since I have been here we have had  individual gag rules on many occasions  before this House. It seems to me that  what we are being asked to adopt here  today  is a  collective gag  rule. This  House has long been a bastion of open  debate. We have had the idea in the  House of Representatives  that men  and women could exchange ideas and,  out of that, produce good legislation.  Well,  this would take away some of  that attempt to debate. It would also  mean  that  the majority would not  even hear some of the views of the mi nority on specific issues.  What we are really doing is violating  a meaningful parliamentary tradition  in this country, open debate. I would  say, Mr. Speaker, that it is time that  we stand up and do something about  it. The attempt  to gag  this House  should be roundly defeated by sup porting the motion to defeat the previ ous question.  ",1981
8,House,97,0.601,107,1,Mr. ROUSSELOT.," Mr. Speaker, this  is an economic fight. It is a mistake to  gag this House and prevent it from  fulfilling the promises that were made  during this past election. If this rule is  passed as  it  is, we will not have a  chance to fulfill the economic prom ises  that  the American people  are  waiting  for. And make no mistake  about it, that is exactly what we will  be doing if we pass this rule as is.  It cannot be passed over as easily as  the majority leader would like to make  us believe. It is saddling this House  with an inability to fulfill the econom ic promises that were made by Mem bers of this House, by the President,  and by Members of the other body. I  think it would be a major mistake for  this country to believe that we are ful filling  their promises  if  this rule  is  passed as is.  So I urge my colleagues to vote down  the previous question, so that we can  free up  this rule by several amend ments that will be offered.  ",1981
9,House,97,0.371,107,1,Mr. CONABLE.," Mr Speaker, there  are lots of things I would like to talk  about in these rules. For instance, I  think  the clustering of votes  is an  abomination. It reduces the attention  of the House,  the understanding of  the issues, it usually reduces the at tendance  at debate  considerably.  I  think, also, the minority leader is ab solutely right when he says that the  economic issue is central and that we  should give control over this issue to  the Budget Committee rather than to  the Rules Committee, which, as we  know, has been splendidly stacked by  the rules we are about to vote on.  I want to spend most of my time,  however,  talking about what is hap pening to the Ways and Means Com mittee. You know, one of the things  that saddens the American people is  that elections come and elections go,  but politics  is always with us. Elec tions should make a difference. We  had in the 95th Congress 12 members  of the Republican Party on the Ways  and Means Committee. In the 96th, we  had 12. In the 97th, we have 12. By  this rule we have moved, of course, the  ratio from 2-to-1 plus 1 in the 95th to  2-to-1 minus 1 now; that is all the re sponse we have had to two elections  which have added 45 Republicans to  the House. Now, I say that is grossly  unfair.  It  is manipulative. That  is  reason enough to oppose this rule. But  it is also unrealistic.  The power reality on the the floor is  going to be different from the commit tee ratio of the tax-writing committee  and there is no more important issue  between  the Government  and  the  people than taxation. Taxation is an  issue that should be dealt with by a  body representative of the House as a  whole. Under this rule it is not going  to be handled in that way.  Now, another probably effect of this  change is going to be to shift the tax  initiative from  the House of Repre sentatives to the Senate. The adminis tration will much more easily  inter face with the Senate, which is going to  be representative of the popular vote,  while in our body we will find a meas ure prepared by the Ways and Means  Committee going to the floor in unac ceptable form, an impasse inherent in  the process, and the inevitable result  is going to be a proliferation of non germane  amendments  from  the  Senate. Rules can impose a restriction  of  amendments  to  the Ways  and  Means bill, and the floor as a whole  will have no alternative but complete  rejection when it finds the committee  work out of phase.  ",1981
