,branch,congressID,ideology_score,page,part,speaker,speech,year
0,House,115,0.312,4,2017-01-04,Mr. JENKINS of West Virginia.," Mr.  Speaker,  in this new year, we must  make things right for our miners and  their widows. We must act now to keep  the promise. We must honor their work  in the mines by protecting the pensions  and healthcare benefits they worked  their whole lives to earn.  We must pass legislation I have cosponsored to protect these hard-earned  benefits  for  families  like  Rita  Blankenship of McDowell County who  wrote me asking for help. Here is what  she said:  ‘‘My husband was promised  healthcare coverage  in 1975 when he  went to work in the mines and joined  the union. I am asking if you could do  everything possible to get this passed  so we will have health  care,’’  she  wrote.  These miners and their families deserve no less than what they worked  their entire lives to earn: the peace of  mind that comes with a pension and secure health care.  I urge my colleagues to join me in  supporting legislation to protect our  miners, their widows, and their families. We owe it to them to keep our  word.  f  RECESS  ",2017
1,House,115,0.566,4,2017-01-04,Mr. CARTER of Georgia.," Mr. Speaker, I rise today to recognize Mr. Jimmy  Burnsed, who has served as chairman  of the Bryan County Board of Commissioners for the past 12 years.  On December 31, 2016, he officially retired from serving on the board. Beyond serving as chairman, Mr. Burnsed  has dedicated an admirable amount of  his  life to public service. Nearly 40  years ago, he began serving on the City  Council for Garden City, Georgia, before serving 4 years as mayor. In 1989,  he moved from Garden City to Bryan  County. In 2005, he ran and was elected  chairman of  the Board of Commissioners.  Mr. Burnsed’s accomplishments on  the board since that time are numerous. He worked to build a new administrative building for the county to hold  meetings and other events; he managed  and  planned  the  infrastructure  for  Bryan County, which has grown more  than 50 percent in size during his tenure; and he helped to upgrade Bryan  County’s trails, parks, and recreation  centers. Mr. Burnsed always put the  community first and performed his duties in a way that would make any constituent very proud.  VerDate Sep 11 2014  05:30 Jan 05, 2017 Jkt 069060 PO 00000 Frm 00004 Fmt 7634 Sfmt 0634 E:\CR\FM\K04JA7.007 H04JAPT1 E S U O H h t i w D O R P 2 8 0 Q L G 3 K S D n o z e n i t r a m s         ",2017
2,House,115,-0.481,11,2017-01-04,Mr. CLAY.," Mr. Speaker, I yield back  the balance of my time.  ",2017
3,House,115,0.647,11,2017-01-04,Mr. CHAFFETZ.," Mr. Speaker, I yield  myself the balance of my time.  I am thankful for the good work by  Mr. WALBERGand Mr. COOPER, who also  serve on the Oversight and Government  Reform Committee. I thank Mr. CLAY  and, certainly, ",2017
4,House,115,-0.438,11,2017-01-04,Mr. CUMMINGS.,"  In the 114th Congress, this bill was  able  to pass overwhelmingly  in  the  House by a vote of 413–0—with no opposition. It is truly bipartisan and bicameral. It is a good bill. I thank Senator JAMESLANKFORDof Oklahoma for  his work on the Senate side, and we do  hope  that  it will make  it  swiftly  through the Senate.  The Taxpayers Right-To-Know Act  provides the public and Congress with  increased transparency about Federal  programs,  including how much they  cost and any benefits that they provide. It sounds like a good and worthy  thing to do, and it passed the previous  Congress. I urge my colleagues to vote  in favor of it here in the 115th Congress, and I am glad it is one of the  first things that we are doing.  Mr. Speaker, I yield back the balance  of my time.  ",2017
5,House,115,0.6,11,2017-01-04,Mr. DUNCAN of Tennessee.," I thank  the chairman for yielding to me and for  his support of this legislation.  Mr. Speaker, this is very simple, bipartisan legislation that would require  organizers of Presidential libraries to  disclose the identities of donors and  the amounts  they give.  It wouldn’t  limit any donations; it would simply  require disclosure.  I  introduced  this  legislation several Congresses ago because I felt then and feel now that the  public should be made aware of possible conflicts of interest that sitting  Presidents can have or may have while  raising funds for their libraries.  First of all, I thank Ranking Member  for again cosponsoring this  very important legislation and making  it bipartisan. The legislation is so bipartisan that, after the first time we  passed the bill—and it passed 392–3—it  was taken over, at my request and with  my agreement, by then-Chairman Waxman, who made it his bill. We passed it  once again, and we passed it in the last  Congress by a simple voice vote, so  there is a lot of support for this bill. In  the Senate, it was introduced by Mr.  CARPERand Mr. Coburn, when he was  in the Senate. We need to get some  CUMMINGS VerDate Sep 11 2014  05:30 Jan 05, 2017 Jkt 069060 PO 00000 Frm 00011 Fmt 7634 Sfmt 0634 E:\CR\FM\K04JA7.022 H04JAPT1 E S U O H h t i w D O R P 2 8 0 Q L G 3 K S D n o z e n i t r a m s         ",2017
6,House,115,-0.658,25,2017-01-04,Mr. CONYERS.," Mr. Speaker, how  much time remains on each side?  ",2017
7,House,115,0.505,25,2017-01-04,Mr. ISSA.," Mr. Speaker, I yield myself  such time as I may consume.  My  colleague  from Tennessee has  been a good friend on many issues. I  know he  is passionate about regulations and laws that he would like to  have passed, and so am I.  All of us in Congress have seen that  it is extremely easy—the longer you  are here, the more you will see it—it is  extremely easy to stop something here.  The same is true about those 61 or so  regulations. Any combining of regulations, unless they are overwhelmingly  disapproved,  actually makes  them  harder to pass. We are not going to put  61 pieces of legislation, each of which  has at least one or two or three or a  dozen Republicans who vehemently oppose that regulation being rescinded.  The fact is it is only the worst of the  worst  that are going  to be  stayed  through this process and then reevaluated by the new administration.  I will mention, though, for my colleagues on the other side of this debate  today, that we do appropriations every  year. The American people, and for the  freshmen who haven’t voted on appropriations yet, think of appropriations  as somehow different than the law. It  really isn’t. Appropriation is simply a  law that provides funding.  Every appropriation bill during the  entire nearly  8 years  of President  Obama has been some form of a continuing resolution or an omnibus. But  as my colleague from Tennessee knows,  every one of those has had dozens to  hundreds of laws attached to them. We  call them riders. We have terms for  them. The fact is that a single appropriations bill, often done just before  the end of funding of the government,  always—always—has  dozens,  if  not  hundreds, of laws attached to it.  So the idea that we don’t group together things which are relatively noncontroversial, that will cause someone  to still vote for the bill in spite of it  being in there, would be to be dishonest  to the freshmen who need to know that  we do  for efficiency bring  together  things that we can pass en bloc, and we  do it all the time—and even major legislation. I dare say, the Affordable Care  Act and others are, in fact, multiple  in  pieces of  legislation put together  one package.  So lest our freshmen who are about  to take their first vote on a piece of  legislation—or one that could have a  major  impact—misunderstand, bringing together multiple pieces into one  bill is common, but it is always done in  order to gain votes or to maintain  votes. In fact, you do it at your folly if  you lose votes.  I would say to my friend and colleague from Michigan that there is no  likelihood that 61 pieces of regulation  will be put together because there is no  chance that there would be 61 pieces  that even all Republicans would agree  should be revoked. I would imagine the  number would be less. I suspect that if  my bill said 2 or 5 or 10, it would still  be opposed for the same reason, which  is that it creates inefficiency if there  are multiple  generally  agreed  bad  pieces of legislation that need to be  considered.  Lastly, and I am not closing, but I  think this may be one of my closing remarks,  for  freshmen  to understand,  this isn’t even about the House. We  have the procedures in the House where  we could put these together. This is  about  the Senate  that can  take  60  hours, 60 legislative hours or more, to  do one piece of legislation. We know  that the Senate has confirmations to  do of  judges and appointees  for the  Cabinet, and they have other legislative work, and we cannot afford to  have them backed up now or in the future if there are multiple regulations  that need to be rescinded.  Mr. Speaker, I reserve the balance of  my time.  ",2017
8,House,115,-0.451,25,2017-01-04,Mr. SCOTT of Virginia.," Mr. Speaker,  I rise in opposition to H.R. 21, the so-  called Midnight Rules Relief Act,  which amends the Congressional Review Act. The Congressional Review  Act allows Congress to overrule regulations promulgated by  the executive  branch. That law expects a deliberative  approach to considering each and every  rule.  H.R. 21 would allow Congress to consider a  joint  resolution  to  simultaneously disapprove of multiple regulations all at once when such rules are  issued in the last 60 legislative days of  a session of Congress during the final  year of a President’s term. In this case,  the  60  legislative  days  reach-back  would apply to rules issued as far back  as June of last year, almost 7 months  before the end of the President’s term.  To call rules issued that long ago a  midnight  rule  is  a  particular misnomer.  This bill puts in place an indiscriminate process to eliminate rules, many  of which have been under development  for years—or even decades—to protect  consumers, working families, and students. This bill denies Congress the opportunity for a careful, individualized,  case-by-case review that is appropriate  for a reasoned, decisionmaking legislative body.  Under the Congressional Review Act,  if a rule is eliminated, such rule can  never be taken up again  in similar  form without  additional  legislation  overriding the restriction, even if the  undesirable rule turns out, upon further reflection, to have been the best  alternative.  Some of the rules that could be impacted that are just under the jurisdiction of the Education and the Workforce Committee include the Department of Labor’s rule requiring Federal  contractors to provide up to 7 days of  paid sick leave annually for their employees;  the  upcoming OSHA  rule,  which has been under development for  18 years, which would protect workers  from exposure to beryllium, a metal  that can cause lung disease, resulting  in a victim essentially suffocating to  death; the Department of Education’s  rule involving the borrower’s defense,  which helps student borrowers who are  defrauded by their universities; and the  Department of Education’s K–12 accountability rule, which involves the  implementation of the Every Student  Succeeds Act, making sure that all students can graduate ready for success  for college and career.  ",2017
9,House,115,-0.439,25,2017-01-04,Ms. CASTOR of Florida.," I thank the  gentleman for yielding.  Mr. Speaker, I rise in strong opposition  to  the Republicans’ Midnight  Rules Relief Act.  The bill is an unnecessary abdication  of legislative responsibility by the Republican-led Congress, and it is very  poor public policy. The bill short-circuits open debate and public participation. It is also very wasteful because it  jettisons  carefully  and  long-crafted  policies that protect American families  from threats to their economic security, their health, and their safety.  Under the U.S. Constitution, after  Congress passes a law, agencies craft  rules to implement that legislation. If  Members of Congress want to clarify or  change executive branch regulations,  they have a responsibility to address  the matter in a transparent way and  through open, regular order. Republicans don’t want to do that, however,  VerDate Sep 11 2014  05:30 Jan 05, 2017 Jkt 069060 PO 00000 Frm 00025 Fmt 7634 Sfmt 0634 E:\CR\FM\K04JA7.046 H04JAPT1 E S U O H h t i w D O R P 2 8 0 Q L G 3 K S D n o z e n i t r a m s         ",2017
